"Species","January","February","March","April","May","June","July","August","September","October","November","December","Landings","year","area"
"Rockfish aurora",0,0,4,0,61,81,31,40,1,2,411,6,637,2009,"Los Angeles"
"Rockfish blackgill",339,499,176,765,1129,634,398,146,46,46,14,28,4220,2009,"Los Angeles"
"Rockfish blue",0,0,0,0,0,0,0,2,0,0,0,0,2,2009,"Los Angeles"
"Rockfish bocaccio",88,38,0,0,93,158,72,39,39,9,9,17,562,2009,"Los Angeles"
"Rockfish chilipepper",12,8,0,0,1,29,3,18,0,2,0,0,72,2009,"Los Angeles"
"Rockfish flag",6,3,0,0,9,7,10,1,1,7,0,6,50,2009,"Los Angeles"
"Rockfish gopher",0,0,0,0,0,0,0,1,0,0,0,0,1,2009,"Los Angeles"
"Rockfish grass",0,4,0,0,1,1,0,0,0,0,0,0,6,2009,"Los Angeles"
"Rockfish greenspotted",162,109,0,0,74,67,99,129,78,118,0,88,923,2009,"Los Angeles"
"Rockfish greenstriped",18,23,0,0,11,10,19,10,16,11,0,92,210,2009,"Los Angeles"
"Rockfish group nearshore",72,44,0,0,37,117,90,0,0,0,0,0,360,2009,"Los Angeles"
"Rockfish group red",44,0,0,7,2,0,2,0,0,0,0,0,56,2009,"Los Angeles"
"Rockfish group rosefish",0,0,3,0,0,0,0,0,0,0,0,0,3,2009,"Los Angeles"
"Rockfish group shelf",682,72,0,0,255,467,346,0,0,0,0,0,1822,2009,"Los Angeles"
"Rockfish rosy",0,0,0,0,0,0,85,0,0,0,0,0,85,2009,"Los Angeles"
"Rockfish shortbelly",0,0,0,0,2,0,0,0,0,0,0,0,2,2009,"Los Angeles"
"Rockfish speckled",0,0,0,0,0,5,19,3,9,13,0,8,57,2009,"Los Angeles"
"Rockfish splitnose",0,0,74,0,0,0,0,0,0,0,0,0,74,2009,"Los Angeles"
"Rockfish squarespot",0,0,0,0,22,0,3,0,1,0,0,74,100,2009,"Los Angeles"
"Rockfish starry",5,7,0,0,15,2,8,8,16,8,0,9,78,2009,"Los Angeles"
"Rockfish treefish",0,0,0,0,1,0,0,0,0,0,0,0,1,2009,"Los Angeles"
"Rockfish unspecified",0,8,0,0,3,0,12,26,0,0,0,0,50,2009,"Los Angeles"
"Rockfish vermilion",0,15,0,0,13,15,39,15,25,38,7,14,181,2009,"Los Angeles"
"Rockfish yellowtail",0,0,0,0,0,0,0,4,0,0,0,0,4,2009,"Los Angeles"
"Sablefish",3524,5418,9079,9998,9412,6640,11358,9876,11967,12863,5619,4244,99997,2009,"Los Angeles"
"Sanddab Pacific",21,15,0,0,0,0,0,0,0,0,0,0,35,2009,"Los Angeles"
"Sanddab",95,57,93,190,520,986,633,594,112,46,43,290,3660,2009,"Los Angeles"
"Sardine Pacific",15255137,4967059,16400,13200,3614,47944,5772997,58172,1009828,89627,90216,53392,27377586,2009,"Los Angeles"
"Sargo",0,0,0,0,4,0,0,20,4,0,0,0,28,2009,"Los Angeles"
"Scorpionfish California",352,134,10,0,1177,1097,1527,1227,523,444,125,359,6975,2009,"Los Angeles"
"Seabass white",0,826,1062,0,246,49084,15484,781,19,0,0,9,67511,2009,"Los Angeles"
"Shark Pacific angel",83,0,0,0,0,30,56,0,0,0,0,26,195,2009,"Los Angeles"
"Shark bigeye thresher",0,0,0,0,0,0,0,0,0,323,1338,0,1661,2009,"Los Angeles"
"Shark brown smoothhound",0,0,0,0,0,0,0,0,37,0,0,0,37,2009,"Los Angeles"
"Shark gray smoothhound",0,12,0,19,47,12,4,0,0,11,0,10,115,2009,"Los Angeles"
"Shark horn",15,0,0,0,0,0,7,0,0,0,0,0,22,2009,"Los Angeles"
"Shark leopard",266,137,36,256,42,121,83,0,0,0,85,0,1026,2009,"Los Angeles"
"Shark salmon",0,0,0,0,0,0,0,0,0,62,0,0,62,2009,"Los Angeles"
"Shark shortfin mako",87,0,0,150,339,1460,1360,1011,114,263,670,594,6048,2009,"Los Angeles"
"Shark soupfin",267,48,0,34,41,257,94,0,0,0,33,0,774,2009,"Los Angeles"
"Shark thresher",875,315,0,29,480,1622,898,406,401,390,4837,7087,17340,2009,"Los Angeles"
"Shark unspecified",31,0,45,8,0,0,0,0,0,0,0,0,84,2009,"Los Angeles"
"Sheephead California",1862,1396,17,14,3204,2327,2426,2053,1338,0,1279,965,16881,2009,"Los Angeles"
"Skate big",6,2,0,0,0,0,0,0,0,0,0,0,8,2009,"Los Angeles"
"Skate thornback",176,21,0,0,0,0,29,0,0,0,0,0,226,2009,"Los Angeles"
"Skate unspecified",3558,549,8,206,98,76,428,0,0,0,102,6,5030,2009,"Los Angeles"
"Smelts true",0,0,0,0,0,0,0,0,0,0,124,0,124,2009,"Los Angeles"
"Sole Dover",56,23,32,24,9,18,18,29,5,0,11,1,226,2009,"Los Angeles"
"Sole fantail",6,0,0,0,0,0,0,0,0,0,450,0,456,2009,"Los Angeles"
"Sole petrale",2,0,0,0,0,0,4,0,0,0,0,0,6,2009,"Los Angeles"
"Sole rock",0,0,0,8,0,1,0,0,0,0,0,0,9,2009,"Los Angeles"
"Sole unspecified",4936,2527,454,530,479,109,2,4,9,21,856,239,10165,2009,"Los Angeles"
"Stingray",844,339,0,92,0,6171,0,40,8,0,12,65,7571,2009,"Los Angeles"
"Surfperch unspecified",27,0,0,0,0,0,0,2,0,0,0,0,29,2009,"Los Angeles"
"Swordfish",130,0,0,0,0,719,7249,6274,14568,9823,14349,15729,68841,2009,"Los Angeles"
"Thornyhead longspine",1919,1428,1116,485,1156,861,830,993,778,722,681,1602,12571,2009,"Los Angeles"
"Thornyhead shortspine",18207,12929,12350,5582,7418,18656,18574,14460,12801,5864,15021,14436,156297,2009,"Los Angeles"
"Thornyheads",0,0,11,0,0,0,0,0,0,0,0,0,11,2009,"Los Angeles"
"Tuna albacore",0,0,0,6884,67540,0,0,495,745,750,0,64,76478,2009,"Los Angeles"
"Tuna bluefin",0,0,0,0,0,103089,0,384275,419659,0,0,33,907056,2009,"Los Angeles"
"Tuna skipjack",0,0,0,965,0,0,0,872,8585,0,0,0,10422,2009,"Los Angeles"
"Tuna yellowfin",0,0,0,11611,0,0,0,3145,30088,0,0,0,44844,2009,"Los Angeles"
"Whitefish ocean",0,0,0,0,10,0,1,4,92,0,2,44,153,2009,"Los Angeles"
"Whiting Pacific",2,8,6,0,6,1,17,4,0,1,0,0,45,2009,"Los Angeles"
"Yellowtail",0,178,0,0,0,1136,118,919,429,0,0,0,2780,2009,"Los Angeles"
"Barnacle",0,0,0,0,0,0,0,0,0,0,0,0,0,2009,"Los Angeles"
"Crab Dungeness",0,0,0,0,0,0,0,0,0,0,3,0,3,2009,"Los Angeles"
"Crab brown rock",0,0,0,0,0,0,0,0,318,0,0,0,318,2009,"Los Angeles"
"Crab claws",2,121,15,0,0,0,0,0,0,68,112,390,708,2009,"Los Angeles"
"Crab king",7,0,0,0,0,0,0,0,0,0,0,0,7,2009,"Los Angeles"
"Crab red rock",33,21,135,90,0,47,0,0,0,0,241,2,569,2009,"Los Angeles"
"Crab rock unspecified",3359,1033,6187,11025,8424,5489,10319,5607,4649,3654,2301,4855,66902,2009,"Los Angeles"
"Crab spider",4786,3590,2490,394,371,350,432,361,760,1571,3882,4254,23240,2009,"Los Angeles"
"Crab tanner",0,0,0,0,3,0,0,0,0,0,0,0,3,2009,"Los Angeles"
"Crab yellow rock",3709,2577,3844,2207,3473,8271,4378,3100,1578,2274,1160,1618,38188,2009,"Los Angeles"
"Crustacean unspecified",1,1,4,10,0,0,0,0,0,0,0,0,16,2009,"Los Angeles"
"Lobster California spiny",22367,21959,6468,0,0,0,0,0,0,90161,54856,43472,239283,2009,"Los Angeles"
"Prawn ridgeback",13842,3410,474,505,694,390,0,0,229,0,50,119,19713,2009,"Los Angeles"
"Prawn spot",100,7432,10730,8477,13078,14479,15062,9510,15718,9508,152,0,104245,2009,"Los Angeles"
"Shrimp mantis",0,0,0,0,0,0,0,0,0,0,37,53,90,2009,"Los Angeles"
"Bryozoan",0,0,13,8,0,0,0,0,16,0,0,0,37,2009,"Los Angeles"
"Echinoderm unspecified",0,0,0,0,5,0,0,0,0,0,4,0,9,2009,"Los Angeles"
"Sand dollar",0,0,6,9,1,0,6,10,9,6,11,0,58,2009,"Los Angeles"
"Sea cucumber giant red",27,0,53,2921,0,0,130,0,981,599,297,281,5289,2009,"Los Angeles"
"Sea cucumber warty",1927,5983,12870,11003,14687,17279,11573,6022,3205,236,7,0,84792,2009,"Los Angeles"
"Sea stars",10,3,33,19,16,15,2,7,0,1,8,0,113,2009,"Los Angeles"
"Sea urchin purple",157,155,56,39,27,0,0,0,15,9,54,62,574,2009,"Los Angeles"
"Sea urchin red",92044,40023,96793,57947,66532,72131,66256,67932,96263,63443,95951,57279,872593,2009,"Los Angeles"
"Sea urchin white",0,0,44,70,83,46,112,64,101,8,9,0,537,2009,"Los Angeles"
"Clam unspecified",0,0,0,0,0,0,0,0,0,1,0,0,1,2009,"Los Angeles"
"Limpet keyhole",0,0,0,3,166,0,208,120,324,1,0,0,822,2009,"Los Angeles"
"Limpet unspecified",0,0,0,0,0,0,0,0,0,2,0,0,2,2009,"Los Angeles"
"Mollusk unspecified",0,8,14,1,1,0,0,0,0,0,0,0,24,2009,"Los Angeles"
"Mussel",1,0,6,4,0,0,0,0,12,1,0,0,24,2009,"Los Angeles"
"Octopus unspecified",125,19,13,59,58,3,7,1,35,17,20,26,382,2009,"Los Angeles"
"Oyster unspecified",0,0,0,0,0,0,0,0,0,1,0,0,1,2009,"Los Angeles"
"Sea hare",806,467,718,570,733,311,734,235,406,434,477,247,6138,2009,"Los Angeles"
"Sea slug",0,0,0,0,0,0,0,0,0,0,0,0,1,2009,"Los Angeles"
"Snail sea",0,0,0,18,106,169,1,0,0,0,80,0,374,2009,"Los Angeles"
"Snail top",97,48,100,0,0,0,0,50,108,1,0,0,404,2009,"Los Angeles"
"Squid jumbo",0,0,0,0,0,0,100,0,0,0,0,0,100,2009,"Los Angeles"
"Squid market",625358,12068474,994385,5912,20207,3531158,8315353,5547091,5074229,5794132,8799736,14356491,65132526,2009,"Los Angeles"
"Whelk Kellets",6215,5514,4675,2942,1669,1374,1756,848,66,2509,5544,7516,40628,2009,"Los Angeles"
"Algae marine",12,0,8,4,0,0,0,0,0,0,0,0,24,2009,"Los Angeles"
"Kelp",55,8,25,0,0,0,0,0,0,0,0,0,88,2009,"Los Angeles"
"Invertebrate Unspecified",0,4,1,0,0,0,0,0,0,0,0,0,5,2009,"Los Angeles"
"Invertebrates colonial",0,0,0,0,0,0,0,1,1,0,50,0,52,2009,"Los Angeles"
"Jellyfish",0,0,0,2,0,0,0,0,0,0,0,0,2,2009,"Los Angeles"
"Sea pansy",0,2,1,0,0,0,1,0,1,0,0,0,5,2009,"Los Angeles"
"Worms marine",0,4,4,15,0,0,0,0,0,1,0,0,24,2009,"Los Angeles"
"Waters Area Total",18727248,17384853,1300441,2060689,4344234,6432490,15089382,10066807,8526127,6482742,9215181,14648816,114279009,2009,"Los Angeles"
"Swordfish",0,0,0,0,0,0,0,0,421,0,0,0,421,2009,"Los Angeles"
"Tuna albacore",0,0,0,0,0,0,0,0,47618,55559,0,0,103177,2009,"Los Angeles"
"Waters Area Total",0,0,0,0,0,0,0,0,48039,55559,0,0,103598,2009,"Los Angeles"
"Tuna albacore",0,0,0,0,0,0,0,0,0,17973,0,0,17973,2009,"Los Angeles"
"Waters Area Total",0,0,0,0,0,0,0,0,0,17973,0,0,17973,2009,"Los Angeles"
"Grand Total",18727248,17384853,1300441,2060689,4344234,6432490,15089382,10066807,8574166,6556274,9215181,14648816,114400580,2009,"Los Angeles"
"Anchovy northern",5905,0,27343,0,14054,8576,12762,90,136887,973,806,5789,213185,2010,"Los Angeles"
"Barracuda California",0,0,0,0,7139,16338,13150,0,36,0,0,0,36663,2010,"Los Angeles"
"Bass barred sand",0,0,0,4,0,10,13,0,0,0,0,0,27,2010,"Los Angeles"
"Bass giant sea",89,816,447,225,16,309,324,0,0,0,0,180,2406,2010,"Los Angeles"
"Bass kelp",0,0,0,0,0,40,0,0,0,0,0,0,40,2010,"Los Angeles"
"Bass spotted sand",0,20,0,0,0,0,0,0,0,0,0,0,20,2010,"Los Angeles"
"Blacksmith",0,0,0,15,0,6,0,0,0,0,0,14,35,2010,"Los Angeles"
"Bonito Pacific",0,0,0,0,0,0,0,34086,5615,0,0,0,39701,2010,"Los Angeles"
"Butterfish Pacific pompano",0,0,0,20,0,0,0,0,0,0,0,12,32,2010,"Los Angeles"
"Cabezon",17,30,0,0,24,45,42,0,0,0,13,7,178,2010,"Los Angeles"
"Croaker white",50,401,153,274,309,142,2845,8,69,21,0,47,4319,2010,"Los Angeles"
"Eel California moray",0,0,0,0,0,0,4,0,0,0,0,6,10,2010,"Los Angeles"
"Fish unspecified",0,0,0,3,0,1,0,0,0,0,165,0,169,2010,"Los Angeles"
"Flounder unspecified",0,0,4,4,0,0,0,0,0,0,0,0,8,2010,"Los Angeles"
"Guitarfish shovelnose",167,257,264,146,119,33,1,0,1,0,0,23,1011,2010,"Los Angeles"
"Hagfishes",24479,22468,9322,2171,5975,6586,1540,6049,0,170,260,0,79020,2010,"Los Angeles"
"Halfmoon",0,8,0,0,0,0,0,0,0,0,0,0,8,2010,"Los Angeles"
"Halibut California",2172,4261,4555,5802,3032,5416,5536,1332,1424,1638,1659,1554,38380,2010,"Los Angeles"
"Jacksmelt",179,0,4,0,0,0,0,0,0,0,0,0,183,2010,"Los Angeles"
"Kelpfishes",0,0,0,0,0,0,13,0,0,0,0,0,13,2010,"Los Angeles"
"Lingcod",0,45,0,0,0,0,0,0,0,0,244,5,294,2010,"Los Angeles"
"Lizardfish California",0,0,0,0,0,0,0,0,0,0,0,86,86,2010,"Los Angeles"
"Louvar",0,0,0,0,0,0,0,0,0,0,0,10,10,2010,"Los Angeles"
"Mackerel Pacific",59528,79065,64345,91735,632162,521616,624331,755584,946809,382501,321666,29536,4508878,2010,"Los Angeles"
"Mackerel jack",23230,2009,818,8038,213820,26076,232134,24213,12732,97274,9478,1433,651255,2010,"Los Angeles"
"Mackerel unspecified",0,0,0,5,0,0,0,0,0,0,0,10,15,2010,"Los Angeles"
"Midshipman plainfin",0,35,27,0,0,0,43,0,0,0,0,0,105,2010,"Los Angeles"
"Opah",437,0,0,0,0,0,0,0,80,438,538,3244,4737,2010,"Los Angeles"
"Opaleye",0,14,0,0,0,40,44,0,0,0,0,0,98,2010,"Los Angeles"
"Queenfish",0,0,0,3802,0,0,0,0,0,0,0,0,3802,2010,"Los Angeles"
"Ray Pacific electric",155,13,114,18,13,20,74,0,428,206,49,0,1090,2010,"Los Angeles"
"Ray bat",315,878,654,1728,480,141,1916,40,989,1658,190,0,8989,2010,"Los Angeles"
"Ray unspecified",0,0,642,7,0,0,0,0,0,0,0,0,649,2010,"Los Angeles"
"Rockfish aurora",7,0,3,0,0,0,0,1,37,42,9,2,101,2010,"Los Angeles"
"Rockfish blackgill",12,634,556,10,0,6,850,99,438,571,347,214,3737,2010,"Los Angeles"
"Rockfish bocaccio",5,3,0,0,14,114,7,33,4,11,145,4,341,2010,"Los Angeles"
"Rockfish chilipepper",0,3,0,0,0,0,0,0,0,0,0,1,3,2010,"Los Angeles"
"Rockfish cowcod",0,0,0,0,0,66,0,0,0,0,0,0,66,2010,"Los Angeles"
"Rockfish flag",4,1,0,0,65,8,8,8,7,0,9,0,111,2010,"Los Angeles"
"Rockfish gopher",0,0,0,0,0,0,0,4,0,0,0,0,4,2010,"Los Angeles"
"Rockfish grass",8,0,0,0,13,22,2,0,0,0,0,0,45,2010,"Los Angeles"
"Rockfish greenblotched",0,0,0,0,0,0,16,0,0,70,0,0,86,2010,"Los Angeles"
"Rockfish greenspotted",26,15,0,0,134,194,134,117,174,120,106,52,1072,2010,"Los Angeles"
"Rockfish greenstriped",1,2,0,0,8,2,4,5,9,11,4,4,49,2010,"Los Angeles"
"Rockfish group red",0,0,0,0,7,60,2,0,2,0,293,43,408,2010,"Los Angeles"
"Rockfish speckled",10,22,0,0,4,0,0,10,0,6,0,0,52,2010,"Los Angeles"
"Rockfish squarespot",6,0,0,0,0,0,81,0,0,4,0,0,91,2010,"Los Angeles"
"Rockfish starry",1,1,0,0,16,6,3,12,1,3,6,4,53,2010,"Los Angeles"
"Rockfish treefish",0,0,0,0,0,0,5,0,0,0,0,0,5,2010,"Los Angeles"
"Rockfish unspecified",0,0,0,19,0,267,5,5,81,2,0,25,404,2010,"Los Angeles"
"Rockfish vermilion",1,4,0,0,25,103,85,110,53,11,12,35,439,2010,"Los Angeles"
"Sablefish",3013,2703,4478,2111,11079,20455,17540,17777,16214,10419,6206,4646,116639,2010,"Los Angeles"
"Sanddab speckled",0,0,0,180,0,0,0,0,0,0,0,0,180,2010,"Los Angeles"
"Sanddab",664,28,442,1154,537,488,991,1262,1084,163,57,35,6904,2010,"Los Angeles"
"Sardine Pacific",4319257,9590314,9707061,8571989,6898978,3563952,10847037,364524,6208452,118877,424054,692966,61307461,2010,"Los Angeles"
"Scorpionfish California",305,339,30,68,1046,1055,1903,1131,649,98,34,209,6867,2010,"Los Angeles"
"Seabass white",0,26845,7580,153,136,67208,24540,932,88,144,5,0,127630,2010,"Los Angeles"
"Senorita",0,0,0,2,0,4,0,0,0,0,0,3,9,2010,"Los Angeles"
"Shark Pacific angel",89,67,18,17,0,0,33,0,23,24,0,0,271,2010,"Los Angeles"
"Shark blue",0,0,0,0,0,0,0,0,0,143,0,0,143,2010,"Los Angeles"
"Shark brown smoothhound",0,0,0,0,0,0,0,0,3,0,0,0,3,2010,"Los Angeles"
"Shark gray smoothhound",0,0,3,35,83,0,0,0,0,0,0,10,131,2010,"Los Angeles"
"Shark horn",0,0,63,0,0,4,65,0,15,0,0,0,147,2010,"Los Angeles"
"Shark leopard",0,219,196,482,237,175,189,11,15,0,0,206,1730,2010,"Los Angeles"
"Shark pelagic thresher",0,0,0,0,0,0,0,50,0,0,0,0,50,2010,"Los Angeles"
"Shark salmon",0,3311,0,0,0,0,0,0,0,0,0,0,3311,2010,"Los Angeles"
"Shark shortfin mako",63,385,0,0,25,2663,544,131,469,36,0,26,4342,2010,"Los Angeles"
"Shark sixgill",0,0,0,0,0,0,0,0,10,0,0,0,10,2010,"Los Angeles"
"Shark soupfin",0,0,209,182,47,77,1785,84,0,0,0,27,2411,2010,"Los Angeles"
"Shark spiny dogfish",0,3,0,0,0,0,363,0,0,0,0,0,366,2010,"Los Angeles"
"Shark thresher",581,3487,292,417,216,3512,2382,500,116,1081,0,8936,21520,2010,"Los Angeles"
"Shark unspecified",0,38,0,0,0,0,0,0,15,0,0,0,53,2010,"Los Angeles"
"Shark white",0,0,0,0,0,0,120,0,0,0,0,0,120,2010,"Los Angeles"
"Sheephead California",1112,1936,0,0,2171,1258,1221,195,65,0,1382,684,10024,2010,"Los Angeles"
"Skate big",0,0,0,0,0,0,10,0,0,0,0,0,10,2010,"Los Angeles"
"Skate thornback",0,106,44,258,97,65,215,0,74,0,0,0,859,2010,"Los Angeles"
"Skate unspecified",343,385,760,493,113,15,98,0,0,0,0,106,2313,2010,"Los Angeles"
"Sole Dover",5,7,4,2,5,13,41,47,50,54,4,4,236,2010,"Los Angeles"
"Sole petrale",0,0,0,0,7,0,2,0,0,0,0,0,9,2010,"Los Angeles"
"Sole rex",0,0,0,0,0,0,0,0,0,0,0,0,0,2010,"Los Angeles"
"Sole unspecified",618,808,401,105,658,1027,512,103,676,642,548,798,6896,2010,"Los Angeles"
"Stingray",75,0,116,56,250,0,215,0,19,969,0,4328,6028,2010,"Los Angeles"
"Sunfish ocean",0,0,0,0,0,0,0,0,5,5,0,6,16,2010,"Los Angeles"
"Surfperch unspecified",0,0,0,0,0,0,0,1,0,0,0,0,1,2010,"Los Angeles"
"Swordfish",438,0,0,0,0,913,1209,6317,6450,6076,14772,5992,42167,2010,"Los Angeles"
"Thornyhead longspine",1804,1848,1403,1525,1379,1630,1603,1666,2311,2578,1805,1741,21292,2010,"Los Angeles"
"Thornyhead shortspine",11229,10383,13867,11241,9316,13669,10008,9236,11583,14558,15237,10335,140662,2010,"Los Angeles"
"Tuna albacore",0,0,0,0,0,0,2036,2992,6193,17500,0,997,29718,2010,"Los Angeles"
"Tuna bluefin",0,0,0,0,0,0,0,0,0,0,0,1509,1509,2010,"Los Angeles"
"Turbot hornyhead",0,0,460,670,1937,1127,1402,1393,1341,875,786,718,10709,2010,"Los Angeles"
"Whitefish ocean",3,16,0,0,3,2,5,60,0,0,0,10,98,2010,"Los Angeles"
"Whiting Pacific",0,0,0,0,0,0,2,0,10,3,0,0,15,2010,"Los Angeles"
"Wrasse rock",0,0,0,0,0,4,0,0,0,0,0,0,4,2010,"Los Angeles"
"Yellowtail",0,768,537,0,244,647,45,0,33,108,0,0,2382,2010,"Los Angeles"
"Crab box",0,0,0,0,0,100,210,2,0,0,0,0,312,2010,"Los Angeles"
"Crab brown rock",0,3,24,10,40,31,10,30,6,34,44,10,242,2010,"Los Angeles"
"Crab claws",530,299,248,13,0,7,2,75,16,19,54,150,1413,2010,"Los Angeles"
"Crab hermit",0,0,0,0,0,0,1,0,0,0,0,0,1,2010,"Los Angeles"
"Crab red rock",0,0,53,719,375,301,15,18,19,22,14,206,1742,2010,"Los Angeles"
"Crab rock unspecified",4718,4408,4829,6033,9891,5782,3993,3874,2340,1238,2616,2591,52312,2010,"Los Angeles"
"Crab spider",2693,2741,4969,612,1303,1541,1268,1441,619,1893,3706,2886,25671,2010,"Los Angeles"
"Crab yellow rock",1115,652,1276,1606,4572,4090,4101,4469,4304,1214,1253,1197,29848,2010,"Los Angeles"
"Lobster California spiny",38444,20781,9398,0,0,0,0,0,0,71120,37111,43827,220681,2010,"Los Angeles"
"Prawn ridgeback",0,24,0,0,15,0,0,0,0,0,48,1484,1571,2010,"Los Angeles"
"Prawn spot",0,6258,7052,8331,8507,6651,10274,9219,8234,7834,0,0,72359,2010,"Los Angeles"
"Shrimp mantis",0,208,180,61,0,0,0,0,0,0,177,70,696,2010,"Los Angeles"
"Shrimp unspecified",0,0,0,95,0,0,0,0,0,0,0,0,95,2010,"Los Angeles"
"Bryozoan",0,0,10,0,0,0,2,0,12,12,0,0,36,2010,"Los Angeles"
"Sand dollar",0,3,17,12,0,0,0,9,0,0,8,0,49,2010,"Los Angeles"
"Sea cucumber giant red",691,584,144,310,4711,1667,180,0,1144,0,0,785,10216,2010,"Los Angeles"
"Sea cucumber warty",575,7937,14175,18030,13457,15117,14093,7826,8337,346,0,15,99907,2010,"Los Angeles"
"Sea stars",0,1,0,0,0,120,3,25,30,13,0,0,192,2010,"Los Angeles"
"Sea urchin purple",110,279,128,140,54,2,1,3,0,10,49,84,860,2010,"Los Angeles"
"Sea urchin red",60409,33955,63610,68369,65323,87585,93205,96724,93093,74374,97371,85737,919754,2010,"Los Angeles"
"Sea urchin white",0,0,0,17,24,121,40,25,74,43,0,0,344,2010,"Los Angeles"
"Limpet keyhole",179,170,0,126,468,100,0,0,463,163,617,574,2860,2010,"Los Angeles"
"Octopus unspecified",23,21,314,20,2,3,1,0,6,11,3,176,579,2010,"Los Angeles"
"Sea hare",276,352,507,360,301,430,333,429,291,396,250,140,4065,2010,"Los Angeles"
"Sea slug",0,0,0,0,0,0,0,0,0,0,0,0,0,2010,"Los Angeles"
"Snail sea",0,0,119,0,0,0,0,0,0,0,0,0,119,2010,"Los Angeles"
"Snail top",0,0,0,113,8,88,54,78,62,121,0,0,523,2010,"Los Angeles"
"Squid jumbo",74,22,30,0,0,0,0,0,0,0,0,0,126,2010,"Los Angeles"
"Squid market",8662434,3356556,60959,14145,0,45720,1483567,948866,1669061,31258706,37288658,33299955,118088627,2010,"Los Angeles"
"Whelk Kellets",6191,4292,5297,1667,1848,872,520,478,956,2965,4503,4957,34544,2010,"Los Angeles"
"Kelp",0,0,0,0,24,0,0,45,47,37,53,0,206,2010,"Los Angeles"
"Sea pansy",0,1,4,0,2,2,2,1,2,0,0,0,13,2010,"Los Angeles"
"Waters Area Total",13234865,13194548,10020557,8825953,7916916,4436533,13423962,2303854,9150953,32080652,38237422,34221474,187047689,2010,"Los Angeles"
"Tuna albacore",0,0,0,0,0,0,0,0,63436,233546,0,0,296982,2010,"Los Angeles"
"Waters Area Total",0,0,0,0,0,0,0,0,63436,233546,0,0,296982,2010,"Los Angeles"
"Grand Total",13234865,13194548,10020557,8825953,7916916,4436533,13423962,2303854,9214389,32314198,38237422,34221474,187344671,2010,"Los Angeles"
"Anchovy northern",235754,543501,71924,0,16266,1819,46292,0,2873,0,0,0,918429,2011,"Los Angeles"
"Barracuda California",0,0,0,0,30905,26375,8717,0,0,0,0,0,65996,2011,"Los Angeles"
"Bass giant sea",370,199,16,67,0,431,169,0,0,0,0,36,1287,2011,"Los Angeles"
"Blacksmith",7,10,0,0,0,0,0,0,0,0,0,0,17,2011,"Los Angeles"
"Bonito Pacific",0,0,0,0,0,0,0,0,0,0,46487,0,46487,2011,"Los Angeles"
"Butterfish Pacific pompano",16,135,44,110,99,0,2,0,0,0,0,0,406,2011,"Los Angeles"
"Cabezon",77,162,0,0,85,39,11,0,0,0,45,31,450,2011,"Los Angeles"
"Croaker white",0,0,0,48,0,0,0,0,2,0,0,0,50,2011,"Los Angeles"
"Eel California moray",0,0,0,0,0,0,0,0,0,0,5,0,5,2011,"Los Angeles"
"Fish unspecified",0,0,0,0,0,3,0,44,0,0,0,0,47,2011,"Los Angeles"
"Flounder unspecified",4,0,0,0,0,0,0,0,0,0,0,0,4,2011,"Los Angeles"
"Guitarfish shovelnose",110,278,5,8,19,27,0,11,0,14,0,0,472,2011,"Los Angeles"
"Hagfishes",0,0,0,0,0,0,250,4176,5366,3002,3449,10232,26475,2011,"Los Angeles"
"Halfmoon",0,218,0,0,0,0,0,0,0,0,0,45,263,2011,"Los Angeles"
"Halibut California",4890,5241,5019,6356,4582,2497,3479,2041,1140,977,1788,1636,39646,2011,"Los Angeles"
"Jacksmelt",10,0,0,0,0,0,0,0,0,0,0,0,10,2011,"Los Angeles"
"Lingcod",0,0,0,0,0,14,14,0,184,0,233,0,445,2011,"Los Angeles"
"Lizardfish California",25,26,566,3365,1448,0,0,0,0,0,0,0,5430,2011,"Los Angeles"
"Mackerel Pacific",957708,286936,10619,19769,55348,45357,462869,93711,811463,69162,89199,38946,2941087,2011,"Los Angeles"
"Mackerel jack",2115,8591,0,0,0,767,73687,55019,27639,3202,4443,103,175566,2011,"Los Angeles"
"Mackerel unspecified",0,0,0,0,0,0,0,5,51,376,0,0,432,2011,"Los Angeles"
"Midshipman plainfin",0,0,0,56,13,0,0,0,0,0,0,0,69,2011,"Los Angeles"
"Opah",0,0,0,0,0,0,0,0,0,657,0,0,657,2011,"Los Angeles"
"Opaleye",0,45,0,98,0,0,0,0,0,0,0,0,143,2011,"Los Angeles"
"Ray Pacific electric",335,55,41,0,0,0,0,0,0,0,0,0,431,2011,"Los Angeles"
"Ray bat",953,20,162,0,0,0,231,402,2218,0,1619,0,5605,2011,"Los Angeles"
"Ray unspecified",22,0,0,0,0,0,0,0,0,0,0,0,22,2011,"Los Angeles"
"Rockfish China",0,0,0,0,0,0,0,0,0,0,0,1,1,2011,"Los Angeles"
"Rockfish aurora",15,1,4,0,0,3,1,0,0,0,0,0,24,2011,"Los Angeles"
"Rockfish black",0,0,0,2,0,0,0,0,0,0,0,0,2,2011,"Los Angeles"
"Rockfish blackgill",398,79,215,110,6,1740,1870,2535,2304,3375,2453,0,15083,2011,"Los Angeles"
"Rockfish bocaccio",4,1,0,0,49,1,21,1,136,31,364,41,649,2011,"Los Angeles"
"Rockfish brown",0,0,0,0,0,0,0,0,0,0,2,0,2,2011,"Los Angeles"
