"Species","January","February","March","April","May","June","July","August","September","October","November","December","Landings","year","area"
"Rockfish blackandyellow",44,104,0,0,364,372,563,213,355,60,62,0,2136,2007,"Fort Bragg"
"Rockfish black",15,49,0,0,345,654,275,415,166,73,26,11,2029,2007,"Fort Bragg"
"Rockfish blackgill",12,1,2,0,0,5,3500,0,472,2,9,0,4003,2007,"Fort Bragg"
"Rockfish blue",191,199,0,0,92,221,75,291,29,99,40,17,1252,2007,"Fort Bragg"
"Rockfish bocaccio",0,0,0,0,298,19,193,5,61,0,0,0,576,2007,"Fort Bragg"
"Rockfish brown",365,8,0,0,10,226,135,183,97,48,47,0,1120,2007,"Fort Bragg"
"Rockfish canary",0,0,0,0,87,76,342,50,4,96,86,3,744,2007,"Fort Bragg"
"Rockfish chilipepper",5,0,224,343,6253,1041,7106,2157,7261,241,729,0,25360,2007,"Fort Bragg"
"Rockfish copper",262,14,0,0,0,393,395,689,429,52,188,136,2559,2007,"Fort Bragg"
"Rockfish darkblotched",1500,2114,8129,5781,3391,8327,7549,5098,3232,3145,1442,389,50097,2007,"Fort Bragg"
"Rockfish gopher",766,566,0,0,1429,1333,1617,1712,718,738,461,103,9442,2007,"Fort Bragg"
"Rockfish grass",38,14,0,0,184,58,183,32,178,16,121,0,823,2007,"Fort Bragg"
"Rockfish group nearshore",0,0,0,0,0,0,96,0,0,0,0,0,96,2007,"Fort Bragg"
"Rockfish group red",0,0,0,0,0,0,0,0,0,6,0,0,6,2007,"Fort Bragg"
"Rockfish group rosefish",0,0,0,283,0,0,155,5,0,0,0,0,443,2007,"Fort Bragg"
"Rockfish group shelf",0,0,0,0,39,68,136,77,172,147,76,0,715,2007,"Fort Bragg"
"Rockfish group slope",2595,1653,1485,2940,7794,21513,6648,10634,14365,3282,10516,7055,90480,2007,"Fort Bragg"
"Rockfish group small",0,0,0,0,4,3,0,0,0,0,0,0,6,2007,"Fort Bragg"
"Rockfish quillback",32,2,0,0,4,58,145,178,129,19,38,76,681,2007,"Fort Bragg"
"Rockfish redbanded",0,0,0,0,65,80,0,0,0,0,0,0,145,2007,"Fort Bragg"
"Rockfish splitnose",18001,4809,2117,1372,2944,9716,8912,9547,7493,6228,10245,2267,83651,2007,"Fort Bragg"
"Rockfish starry",0,0,0,0,0,3,0,0,0,0,0,0,3,2007,"Fort Bragg"
"Rockfish unspecified",54,18,0,0,4,89,230,53,14,49,11,13,535,2007,"Fort Bragg"
"Rockfish vermilion",430,411,0,0,487,788,775,780,480,197,176,77,4601,2007,"Fort Bragg"
"Rockfish widow",0,0,0,0,0,0,191,4,0,0,0,0,195,2007,"Fort Bragg"
"Rockfish yellowtail",0,3,0,0,37,44,10,22,1,1,0,0,117,2007,"Fort Bragg"
"Sablefish",44688,19039,22366,37574,61877,160169,117010,59048,51494,66702,72642,26312,738921,2007,"Fort Bragg"
"Salmon Chinook",0,0,0,9371,14179,7801,90368,231086,1795,0,0,0,354601,2007,"Fort Bragg"
"Shark soupfin",0,0,0,0,0,0,0,0,0,43,0,0,43,2007,"Fort Bragg"
"Skate unspecified",20,0,0,352,1185,2481,3169,4881,5602,1024,2949,1443,23106,2007,"Fort Bragg"
"Sole Dover",84351,30091,1036,38453,124194,127621,169257,193602,142496,149969,67309,11283,1139662,2007,"Fort Bragg"
"Sole English",1911,1819,5278,2898,8436,2561,3246,381,3771,7488,8121,1011,46921,2007,"Fort Bragg"
"Sole petrale",87993,32087,23608,11225,33912,35560,58961,4266,16633,35266,84058,40696,464265,2007,"Fort Bragg"
"Sole rex",7348,1747,664,2656,0,3594,8440,6548,4249,5981,6977,2061,52727,2007,"Fort Bragg"
"Sole rock",0,0,0,0,0,0,0,0,0,101,211,0,312,2007,"Fort Bragg"
"Sole sand",0,1,0,0,0,0,0,0,0,0,0,0,1,2007,"Fort Bragg"
"Sole slender",0,0,0,0,0,0,0,145,27,0,0,0,172,2007,"Fort Bragg"
"Surfperch unspecified",7,0,0,0,0,0,0,0,0,0,0,0,7,2007,"Fort Bragg"
"Thornyhead longspine",34428,9606,99,4502,23110,36466,52103,31078,12027,30529,11004,6585,251537,2007,"Fort Bragg"
"Thornyhead shortspine",12526,3327,191,3885,8143,12938,17166,11636,8845,11210,9107,2914,101889,2007,"Fort Bragg"
"Tuna albacore",0,0,0,0,0,0,537,0,14143,0,0,0,14680,2007,"Fort Bragg"
"Crab Dungeness",194297,61417,54000,5603,9101,12073,1853,0,0,667,0,306997,646007,2007,"Fort Bragg"
"Crab box",0,7,0,0,0,0,0,0,0,0,0,0,7,2007,"Fort Bragg"
"Sea cucumber giant red",0,0,0,0,0,0,0,1022,859,0,0,0,1881,2007,"Fort Bragg"
"Sea urchin red",127596,94755,219606,53824,108749,62573,96133,183519,171071,172324,126780,128588,1545518,2007,"Fort Bragg"
"Octopus unspecified",0,0,0,0,0,0,0,200,23,0,0,0,223,2007,"Fort Bragg"
"Squid jumbo",5253,355,0,40,83,130,106162,18558,2652,1282,6026,2531,143072,2007,"Fort Bragg"
"Waters Area Total",627983,267257,340097,182512,427894,533973,793322,786860,481999,505154,427613,542465,5917128,2007,"Fort Bragg"
"Tuna albacore",0,0,0,0,0,0,0,0,3772,0,0,0,3772,2007,"Fort Bragg"
"Waters Area Total",0,0,0,0,0,0,0,0,3772,0,0,0,3772,2007,"Fort Bragg"
"Grand Total",627983,267257,340097,182512,427894,533973,793322,786860,485771,505154,427613,542465,5920900,2007,"Fort Bragg"
"Cabezon",466,294,0,0,1004,384,1235,270,1896,811,508,177,7044,2008,"Fort Bragg"
"Flounder arrowtooth",0,405,4,7,345,895,0,213,384,412,0,0,2665,2008,"Fort Bragg"
"Flounder starry",0,0,0,0,0,0,0,0,28,0,7,0,35,2008,"Fort Bragg"
"Greenling kelp",54,50,0,0,149,44,238,31,0,0,0,0,566,2008,"Fort Bragg"
"Grenadier",0,655,270,222,1209,143,0,5644,0,245,0,0,8388,2008,"Fort Bragg"
"Halibut unspecified",0,0,0,0,0,0,67,0,0,0,0,0,67,2008,"Fort Bragg"
"Lingcod",1615,1950,1078,4064,3028,1937,2294,3836,6946,3417,6585,614,37364,2008,"Fort Bragg"
"Rockfish China",148,52,0,0,244,354,638,647,587,298,295,148,3411,2008,"Fort Bragg"
"Rockfish blackandyellow",80,13,0,0,217,162,367,187,323,189,119,92,1746,2008,"Fort Bragg"
"Rockfish black",71,46,0,0,334,27,211,87,197,88,175,32,1268,2008,"Fort Bragg"
"Rockfish blackgill",0,147,13,679,58,258,8,0,103,33,9,1,1308,2008,"Fort Bragg"
"Rockfish blue",187,72,0,0,312,126,206,73,50,44,50,49,1168,2008,"Fort Bragg"
"Rockfish bocaccio",0,25,396,299,0,119,9,202,667,0,960,0,2677,2008,"Fort Bragg"
"Rockfish brown",28,4,0,0,46,15,20,284,25,248,147,157,974,2008,"Fort Bragg"
"Rockfish canary",0,2,0,5,13,58,38,225,0,39,0,0,380,2008,"Fort Bragg"
"Rockfish chilipepper",24,2873,4283,2107,7638,1432,3732,20989,23883,1963,16788,6719,92431,2008,"Fort Bragg"
"Rockfish copper",234,91,0,0,345,38,393,495,288,410,251,179,2723,2008,"Fort Bragg"
"Rockfish darkblotched",2156,6692,5008,3049,1668,3442,1598,1036,698,1582,837,4,27770,2008,"Fort Bragg"
"Rockfish gopher",236,96,0,0,415,1009,1627,1631,2014,915,728,406,9078,2008,"Fort Bragg"
"Rockfish grass",84,58,0,0,63,5,237,10,160,149,69,0,836,2008,"Fort Bragg"
"Rockfish group gopher",0,0,0,0,0,0,0,8,0,0,0,0,8,2008,"Fort Bragg"
"Rockfish group shelf",0,0,0,0,0,125,89,69,0,20,0,0,303,2008,"Fort Bragg"
"Rockfish group slope",10846,16217,12319,15854,5369,9909,10936,10313,14386,1639,14293,6478,128559,2008,"Fort Bragg"
"Rockfish quillback",69,58,0,0,73,64,194,63,38,121,105,9,794,2008,"Fort Bragg"
"Rockfish redbanded",0,0,9,0,0,0,0,0,0,0,0,0,9,2008,"Fort Bragg"
"Rockfish rosethorn",2,0,0,0,0,0,0,0,0,0,0,0,2,2008,"Fort Bragg"
"Rockfish splitnose",1371,1042,1774,3990,2111,1366,8831,2568,2125,5021,4628,2843,37670,2008,"Fort Bragg"
"Rockfish unspecified",13,27,0,0,26,35,44,22,25,43,68,11,315,2008,"Fort Bragg"
"Rockfish vermilion",187,93,0,0,466,444,516,624,633,438,268,93,3763,2008,"Fort Bragg"
"Rockfish yellowtail",26,4,0,0,16,5,6,3,36,12,7,0,114,2008,"Fort Bragg"
"Sablefish",29350,45378,62822,56214,73375,106542,151739,69920,85100,48098,44987,33780,807306,2008,"Fort Bragg"
"Sanddab",0,0,0,0,0,205,0,211,0,0,0,0,416,2008,"Fort Bragg"
"Shark spiny dogfish",0,0,60,1172,9010,3525,4410,2451,31215,6960,0,0,58803,2008,"Fort Bragg"
"Skate unspecified",0,2883,3633,13598,8056,5758,5857,16900,8977,6714,115,220,72711,2008,"Fort Bragg"
"Sole Dover",64059,99033,79435,108986,89183,118453,129493,170031,143436,220638,160313,49998,1433058,2008,"Fort Bragg"
"Sole English",1175,3261,9938,15068,9695,2708,764,2794,1549,1999,283,487,49721,2008,"Fort Bragg"
"Sole petrale",73054,109197,38179,60956,36075,18037,15364,37632,10273,21169,19953,13044,452933,2008,"Fort Bragg"
"Sole rex",4397,3636,2681,1794,2661,2535,2604,2384,2878,2579,2554,1734,32437,2008,"Fort Bragg"
"Sole rock",0,0,0,0,0,0,0,217,0,0,0,0,217,2008,"Fort Bragg"
"Sole unspecified",0,1,0,0,0,0,0,0,0,9,0,0,10,2008,"Fort Bragg"
"Surfperch redtail",0,0,0,17,0,0,0,0,0,0,0,0,17,2008,"Fort Bragg"
"Thornyhead longspine",23141,38340,32362,27100,19545,35546,34367,52302,47686,30541,17367,20792,379089,2008,"Fort Bragg"
"Thornyhead shortspine",9087,12045,12586,8604,9923,11013,12857,13153,16010,12825,9574,6039,133715,2008,"Fort Bragg"
"Tomcod Pacific",0,0,0,0,0,127,0,0,58,0,0,0,185,2008,"Fort Bragg"
"Tuna albacore",0,0,0,0,0,0,0,0,7103,0,0,0,7103,2008,"Fort Bragg"
"Crab Dungeness",98316,83489,67418,29702,57097,49740,21576,0,0,0,15835,264729,687900,2008,"Fort Bragg"
"Crab box",0,0,16,0,0,0,0,0,0,0,0,0,16,2008,"Fort Bragg"
"Crab rock unspecified",0,1337,0,0,0,0,0,0,0,0,6,0,1343,2008,"Fort Bragg"
"Crab shore",0,0,0,0,0,0,0,0,0,0,2725,0,2725,2008,"Fort Bragg"
"Crab tanner",0,0,0,117,0,2,0,0,0,0,0,0,119,2008,"Fort Bragg"
"Sea cucumber unspecified",0,0,0,0,0,0,107,0,0,0,0,1681,1788,2008,"Fort Bragg"
"Sea urchin purple",0,0,0,0,0,0,0,0,0,5298,511,0,5809,2008,"Fort Bragg"
"Sea urchin red",158293,144369,296256,296950,174806,114582,212013,170574,315759,209804,213537,320775,2627718,2008,"Fort Bragg"
"Clam unspecified",0,0,0,0,0,0,0,0,0,1856,0,0,1856,2008,"Fort Bragg"
"Octopus unspecified",0,0,0,0,0,0,0,34,5,0,0,0,39,2008,"Fort Bragg"
"Squid jumbo",0,0,0,0,0,0,0,2196,59668,9299,0,1206,72369,2008,"Fort Bragg"
"Waters Area Total",478768,573935,630539,650554,514574,491168,624683,590329,785208,595928,534654,732499,7202837,2008,"Fort Bragg"
"Sablefish",0,0,0,0,0,0,0,236,0,0,0,0,236,2008,"Fort Bragg"
"Waters Area Total",0,0,0,0,0,0,0,236,0,0,0,0,236,2008,"Fort Bragg"
"Grand Total",478768,573935,630539,650554,514574,491168,624683,590565,785208,595928,534654,732499,7203073,2008,"Fort Bragg"
"Cabezon",1372,310,0,0,1106,1303,778,494,976,407,383,231,7359,2009,"Fort Bragg"
"Flounder arrowtooth",0,0,0,0,0,6,0,0,877,0,0,0,883,2009,"Fort Bragg"
"Greenling kelp",199,6,0,0,144,91,141,87,0,0,0,0,666,2009,"Fort Bragg"
"Grenadier",125,33,0,224,0,0,0,0,3441,2297,0,609,6729,2009,"Fort Bragg"
"Lingcod",1480,1426,2840,1983,867,2915,1654,7573,8379,9558,6950,3331,48956,2009,"Fort Bragg"
"Rockfish China",530,54,0,0,103,690,467,594,249,411,114,214,3426,2009,"Fort Bragg"
"Rockfish blackandyellow",187,93,0,0,384,412,302,258,273,150,184,68,2310,2009,"Fort Bragg"
"Rockfish black",99,61,0,0,75,162,150,269,126,331,8,40,1320,2009,"Fort Bragg"
"Rockfish blackgill",362,6,163,53,9,238,0,0,0,0,2,21,854,2009,"Fort Bragg"
"Rockfish blue",144,11,0,0,109,86,17,9,10,77,72,34,570,2009,"Fort Bragg"
"Rockfish bocaccio",300,142,322,672,201,13,75,1007,1511,314,1480,0,6037,2009,"Fort Bragg"
"Rockfish brown",74,0,0,0,14,114,121,306,33,108,48,31,848,2009,"Fort Bragg"
"Rockfish canary",0,0,0,120,102,500,342,94,6,0,2,0,1166,2009,"Fort Bragg"
"Rockfish chilipepper",4102,1589,5616,15147,15796,14083,31244,35945,59470,13385,64535,56,260968,2009,"Fort Bragg"
"Rockfish copper",83,30,0,0,112,690,419,192,18,632,34,54,2263,2009,"Fort Bragg"
"Rockfish darkblotched",3387,6869,7687,16361,4771,14363,214,559,1183,333,410,73,56210,2009,"Fort Bragg"
"Rockfish gopher",1154,192,0,0,407,1848,1669,1271,1188,730,534,348,9339,2009,"Fort Bragg"
"Rockfish grass",192,36,0,0,87,115,87,57,177,64,106,44,964,2009,"Fort Bragg"
"Rockfish greenspotted",7,0,0,0,0,0,0,0,0,0,0,0,7,2009,"Fort Bragg"
"Rockfish group red",0,0,0,0,0,14,0,0,0,0,0,0,14,2009,"Fort Bragg"
"Rockfish group rosefish",0,24,0,246,0,0,0,0,0,18,0,0,288,2009,"Fort Bragg"
"Rockfish group shelf",48,0,0,149,11,291,67,46,0,29,44,9,694,2009,"Fort Bragg"
"Rockfish group slope",7856,11091,12171,19287,13557,16234,762,6882,7940,16965,5606,18157,136508,2009,"Fort Bragg"
"Rockfish olive",0,0,0,0,0,0,4,6,1,1,0,0,12,2009,"Fort Bragg"
"Rockfish quillback",36,23,0,0,32,140,184,8,15,128,0,22,589,2009,"Fort Bragg"
"Rockfish redbanded",4,0,0,0,0,0,0,0,0,0,0,0,4,2009,"Fort Bragg"
"Rockfish rosethorn",20,0,0,0,32,0,24,0,0,16,0,0,91,2009,"Fort Bragg"
"Rockfish rosy",0,0,0,0,0,3,12,0,0,0,0,0,15,2009,"Fort Bragg"
"Rockfish splitnose",3150,4998,2690,15300,4431,5070,1438,1126,2844,4266,3415,2118,50846,2009,"Fort Bragg"
"Rockfish starry",0,0,0,0,0,9,0,0,0,0,0,0,9,2009,"Fort Bragg"
"Rockfish vermilion",545,75,0,0,92,430,647,349,301,450,32,100,3020,2009,"Fort Bragg"
"Rockfish widow",24,0,0,209,16,46,129,0,0,0,325,0,749,2009,"Fort Bragg"
"Rockfish yelloweye",0,0,0,41,0,0,0,0,0,0,0,0,41,2009,"Fort Bragg"
"Rockfish yellowtail",6,0,0,0,14,8,11,0,0,32,0,0,70,2009,"Fort Bragg"
"Sablefish",42000,46073,47638,159207,117660,93411,53733,120211,107844,92607,79614,74236,1034234,2009,"Fort Bragg"
"Sanddab",0,0,0,0,0,116,0,0,0,0,1,0,117,2009,"Fort Bragg"
"Sculpin staghorn",0,0,0,0,0,0,0,0,0,0,0,1,1,2009,"Fort Bragg"
"Shark leopard",0,0,0,0,0,0,0,0,0,0,14,0,14,2009,"Fort Bragg"
"Shark spiny dogfish",0,0,9576,0,14990,31180,3541,0,0,0,0,0,59287,2009,"Fort Bragg"
"Skate longnose",0,0,0,1588,883,0,0,0,2239,5583,1202,839,12334,2009,"Fort Bragg"
"Skate unspecified",884,4195,1666,2620,1038,3346,5884,483,7329,247,302,522,28516,2009,"Fort Bragg"
"Smelt night",0,192,0,0,0,0,0,0,0,0,0,0,192,2009,"Fort Bragg"
"Smelt surf",0,0,0,0,0,2,0,0,0,0,0,0,2,2009,"Fort Bragg"
"Sole Dover",108883,123583,99159,214900,93009,142723,127684,189399,189754,131305,93821,54774,1568994,2009,"Fort Bragg"
"Sole English",200,2022,1366,7532,3809,4995,309,638,5772,102,1045,81,27871,2009,"Fort Bragg"
"Sole fantail",0,0,0,0,0,0,0,1,0,0,0,0,1,2009,"Fort Bragg"
"Sole petrale",91141,82330,43584,45333,13961,26741,5623,10744,21192,3668,10975,925,356217,2009,"Fort Bragg"
"Sole rex",9583,3868,3540,4276,1693,2025,725,1718,1492,2160,1289,702,33071,2009,"Fort Bragg"
"Sole rock",0,0,0,0,0,63,0,0,0,0,0,0,63,2009,"Fort Bragg"
"Surfperch unspecified",5,0,0,0,0,0,0,0,0,0,0,0,5,2009,"Fort Bragg"
"Thornyhead longspine",29774,26169,9802,22161,7453,16331,9019,27732,20846,31239,21779,33191,255496,2009,"Fort Bragg"
"Thornyhead shortspine",22048,15295,8205,17410,7745,12735,7272,21373,18811,22206,18193,20658,191950,2009,"Fort Bragg"
"Thornyheads",49,0,0,16,0,0,0,0,0,0,0,0,65,2009,"Fort Bragg"
"Tuna albacore",0,0,0,0,0,532,0,7977,15349,594,0,0,24452,2009,"Fort Bragg"
"Turbot diamond",0,0,0,0,0,0,3,0,0,0,0,0,3,2009,"Fort Bragg"
"Crab Dungeness",53416,23983,16052,29606,20253,9212,12689,0,0,0,838,54704,220752,2009,"Fort Bragg"
"Crab box",0,0,0,0,82,3,0,0,0,0,0,0,85,2009,"Fort Bragg"
"Sea urchin red",332798,191440,252433,376293,303756,295376,441069,344278,328689,235379,248470,404329,3754310,2009,"Fort Bragg"
"Octopus unspecified",10,0,0,0,0,70,0,0,0,0,72,0,152,2009,"Fort Bragg"
"Squid jumbo",54,0,0,0,0,0,0,0,310,891,3903,401,5559,2009,"Fort Bragg"
"Squid market",0,0,0,0,0,0,0,0,0,0,303,0,303,2009,"Fort Bragg"
"Waters Area Total",716329,546217,524510,950732,628804,698733,708508,781687,808646,576681,566104,670923,8177873,2009,"Fort Bragg"
"Tuna albacore",0,0,0,0,0,0,0,0,0,1433,0,0,1433,2009,"Fort Bragg"
"Waters Area Total",0,0,0,0,0,0,0,0,0,1433,0,0,1433,2009,"Fort Bragg"
"Sablefish",0,0,0,0,0,0,0,654,0,0,0,0,654,2009,"Fort Bragg"
"Tuna albacore",0,0,0,0,0,0,0,0,0,404,0,0,404,2009,"Fort Bragg"
"Crab Dungeness",0,450,0,0,0,0,0,0,0,0,0,0,450,2009,"Fort Bragg"
"Waters Area Total",0,450,0,0,0,0,0,654,0,404,0,0,1508,2009,"Fort Bragg"
"Grand Total",716329,546667,524510,950732,628804,698733,708508,782341,808646,578517,566104,670923,8180813,2009,"Fort Bragg"
"Cabezon",761,450,0,0,1543,360,917,337,2673,1381,343,57,8822,2010,"Fort Bragg"
"Greenling kelp",170,35,0,0,190,27,162,26,138,32,0,0,779,2010,"Fort Bragg"
"Grenadier",707,0,1643,2432,0,177,51,1738,759,5703,0,0,13210,2010,"Fort Bragg"
"Halibut Pacific",0,0,0,0,0,0,30,0,0,0,0,0,30,2010,"Fort Bragg"
"Lingcod",3013,191,2892,1783,4170,3840,7226,2434,6377,2645,892,6102,41564,2010,"Fort Bragg"
"Mackerel jack",0,0,0,6,0,0,0,0,0,0,0,0,6,2010,"Fort Bragg"
"Rockfish China",197,200,0,0,250,122,540,379,323,160,273,72,2516,2010,"Fort Bragg"
"Rockfish blackandyellow",343,33,0,0,840,582,511,186,816,314,144,129,3897,2010,"Fort Bragg"
"Rockfish black",89,72,0,540,96,40,61,51,130,24,208,14,1323,2010,"Fort Bragg"
"Rockfish blackgill",0,0,0,16,24,31,8,0,16,24,20,0,139,2010,"Fort Bragg"
"Rockfish blue",13,21,0,0,68,15,42,66,56,99,42,31,451,2010,"Fort Bragg"
"Rockfish bocaccio",37,31,561,494,258,108,823,44,875,0,251,30,3512,2010,"Fort Bragg"
"Rockfish brown",11,84,0,0,13,49,22,110,39,0,0,0,328,2010,"Fort Bragg"
"Rockfish canary",0,0,86,21,56,74,250,0,0,12,0,0,499,2010,"Fort Bragg"
"Rockfish chilipepper",19400,4369,44419,28701,55692,14639,61183,9061,75600,21132,27917,5962,368075,2010,"Fort Bragg"
"Rockfish copper",87,97,0,18,8,121,125,134,14,0,0,0,605,2010,"Fort Bragg"
"Rockfish darkblotched",620,118,2229,5414,5283,1911,817,516,4178,2230,11,850,24177,2010,"Fort Bragg"
"Rockfish gopher",437,959,0,0,1411,743,1979,1058,779,587,884,151,8988,2010,"Fort Bragg"
"Rockfish grass",6,29,0,0,128,73,130,107,346,98,23,6,945,2010,"Fort Bragg"
"Rockfish group shelf",13,0,0,0,26,10,286,14,0,3,0,0,351,2010,"Fort Bragg"
"Rockfish group slope",27279,95,11858,15319,17346,5793,6456,8414,25566,4430,6258,8992,137806,2010,"Fort Bragg"
"Rockfish olive",0,0,0,0,1,0,0,0,0,0,0,0,1,2010,"Fort Bragg"
"Rockfish quillback",46,36,0,28,0,0,61,25,5,0,0,0,200,2010,"Fort Bragg"
"Rockfish redbanded",212,101,0,0,4,0,0,0,0,0,0,0,317,2010,"Fort Bragg"
"Rockfish splitnose",7195,907,1359,6464,5255,3814,1901,553,3160,2522,1442,2841,37413,2010,"Fort Bragg"
"Rockfish unspecified",0,0,0,0,0,0,61,0,0,0,0,0,61,2010,"Fort Bragg"
"Rockfish vermilion",157,136,0,39,84,45,128,205,260,44,134,23,1255,2010,"Fort Bragg"
"Rockfish widow",0,0,462,20,460,44,108,0,0,0,0,0,1094,2010,"Fort Bragg"
"Rockfish yellowtail",0,0,0,11,6,0,3,0,0,0,0,0,20,2010,"Fort Bragg"
"Sablefish",33012,30200,48395,97932,206862,98055,114885,79950,148649,55350,47367,49392,1010048,2010,"Fort Bragg"
"Salmon Chinook",0,0,0,0,0,0,89421,77870,4151,0,0,0,171442,2010,"Fort Bragg"
"Sculpin staghorn",0,0,0,0,20,0,0,0,0,0,0,0,20,2010,"Fort Bragg"
"Shark soupfin",0,0,0,0,0,0,0,0,0,51,0,0,51,2010,"Fort Bragg"
"Shark spiny dogfish",0,0,0,0,0,0,0,0,0,10,0,0,10,2010,"Fort Bragg"
"Skate longnose",2848,725,3066,1750,5335,5196,5354,3433,2477,2768,7024,1242,41218,2010,"Fort Bragg"
"Skate unspecified",0,0,0,0,445,0,715,2950,3995,7749,0,0,15854,2010,"Fort Bragg"
"Smelt night",0,0,0,0,693,0,0,0,0,0,0,0,693,2010,"Fort Bragg"
"Smelt surf",0,0,0,0,0,0,119,0,0,0,0,0,119,2010,"Fort Bragg"
"Sole Dover",81152,77795,122898,153289,140054,139147,213683,100385,161355,172026,92720,57762,1512266,2010,"Fort Bragg"
"Sole English",79,69,480,834,2397,223,886,1091,1456,1418,0,0,8933,2010,"Fort Bragg"
"Sole petrale",27317,1786,10559,7669,27250,587,6726,2932,10939,9543,17749,1234,124291,2010,"Fort Bragg"
"Sole rex",3235,463,1629,689,1153,582,935,352,741,857,452,202,11290,2010,"Fort Bragg"
"Sole sand",0,0,0,0,0,0,0,0,0,0,1,0,1,2010,"Fort Bragg"
"Surfperch unspecified",2,0,0,0,0,0,39,0,0,0,0,1,42,2010,"Fort Bragg"
"Thornyhead longspine",27091,32452,23302,56005,51312,40466,66637,22210,33738,21587,12127,14242,401169,2010,"Fort Bragg"
"Thornyhead shortspine",16782,14304,16319,24866,15239,17123,28745,9905,16661,19146,8245,10499,197834,2010,"Fort Bragg"
"Thornyheads",0,0,0,9966,0,0,0,0,0,0,0,0,9966,2010,"Fort Bragg"
"Tuna albacore",0,0,0,0,0,0,0,4631,32867,122470,0,0,159968,2010,"Fort Bragg"
"Crab Dungeness",11243,12244,8465,4965,1177,257,1224,0,0,0,0,235337,274912,2010,"Fort Bragg"
"Sea urchin purple",0,0,0,2201,0,0,0,0,0,0,0,0,2201,2010,"Fort Bragg"
"Sea urchin red",204887,236039,224686,267863,271660,113663,208558,405596,326996,201673,287601,420590,3169812,2010,"Fort Bragg"
"Octopus unspecified",0,0,0,30,0,0,0,0,0,0,0,58,88,2010,"Fort Bragg"
"Squid jumbo",13612,65,0,151,0,0,71,0,79,981,178,0,15137,2010,"Fort Bragg"
"Squid market",0,0,0,0,0,0,0,0,46,104,0,0,150,2010,"Fort Bragg"
"Waters Area Total",482052,414105,525308,689516,816808,447916,821878,736763,866259,657171,512304,815818,7785897,2010,"Fort Bragg"
"Sablefish",0,0,0,0,0,0,0,322,0,0,0,0,322,2010,"Fort Bragg"
"Waters Area Total",0,0,0,0,0,0,0,322,0,0,0,0,322,2010,"Fort Bragg"
"Grand Total",482052,414105,525308,689516,816808,447916,821878,737085,866259,657171,512304,815818,7786219,2010,"Fort Bragg"
"Cabezon",766,473,0,0,1862,1120,2882,1124,1843,900,1377,754,13100,2011,"Fort Bragg"
"Fish unspecified",0,0,0,50,123,168,0,0,0,0,0,0,341,2011,"Fort Bragg"
"Flounder arrowtooth",0,0,0,0,11,44,876,908,9972,10033,1516,4736,28096,2011,"Fort Bragg"
"Flounder starry",0,0,0,13,0,0,0,0,0,0,0,0,13,2011,"Fort Bragg"
"Greenling kelp",147,27,0,0,156,53,172,39,162,6,106,47,916,2011,"Fort Bragg"
"Grenadier",0,0,0,0,0,248,1920,500,0,728,0,0,3396,2011,"Fort Bragg"
"Hagfishes",0,0,0,0,0,0,0,0,35,0,0,0,35,2011,"Fort Bragg"
"Lingcod",0,0,121,41,528,452,947,978,3072,1524,3114,6413,17190,2011,"Fort Bragg"
"Rockfish China",114,115,0,0,136,159,280,409,210,367,185,403,2378,2011,"Fort Bragg"
"Rockfish aurora",0,0,0,0,0,34,0,0,0,0,0,0,34,2011,"Fort Bragg"
"Rockfish blackandyellow",213,65,0,0,430,394,1209,267,959,156,282,109,4084,2011,"Fort Bragg"
"Rockfish black",33,76,0,0,17,69,164,83,66,42,32,127,710,2011,"Fort Bragg"
"Rockfish blackgill",104,61,109,187,708,1524,13,20,62,7,0,0,2795,2011,"Fort Bragg"
"Rockfish blue",34,6,0,0,60,69,98,81,8,35,93,24,506,2011,"Fort Bragg"
"Rockfish bocaccio",0,0,0,0,0,0,784,13,472,84,579,4484,6416,2011,"Fort Bragg"
"Rockfish brown",0,0,0,0,0,10,0,245,91,162,7,48,562,2011,"Fort Bragg"
"Rockfish canary",0,0,0,0,0,0,0,2,283,281,44,7,617,2011,"Fort Bragg"
"Rockfish chilipepper",0,0,0,0,0,0,91806,38730,246803,82416,41887,11104,512746,2011,"Fort Bragg"
"Rockfish copper",0,82,0,0,4,1,38,185,46,333,4,238,931,2011,"Fort Bragg"
"Rockfish darkblotched",0,0,0,16,569,50,0,499,184,79,564,639,2600,2011,"Fort Bragg"
"Rockfish flag",0,0,0,0,21,0,0,0,0,4,0,0,25,2011,"Fort Bragg"
"Rockfish gopher",398,476,0,0,576,1031,1080,1214,957,571,511,1522,8335,2011,"Fort Bragg"
"Rockfish grass",12,7,0,0,71,84,162,82,287,73,163,23,962,2011,"Fort Bragg"
"Rockfish greenstriped",0,0,0,0,0,0,0,0,0,0,0,5,5,2011,"Fort Bragg"
"Rockfish group shelf",0,12,0,0,10,0,4,1,24,5,0,5,62,2011,"Fort Bragg"
"Rockfish group slope",187,5,45,1093,2742,10857,4425,11803,25931,7946,10299,16453,91786,2011,"Fort Bragg"
"Rockfish olive",0,0,0,0,0,0,0,2,3,2,7,0,14,2011,"Fort Bragg"
"Rockfish quillback",3,50,0,0,0,0,0,2,0,10,43,95,203,2011,"Fort Bragg"
"Rockfish redbanded",0,0,0,0,0,29,0,0,0,0,0,0,29,2011,"Fort Bragg"
