"Species","January","February","March","April","May","June","July","August","September","October","November","December","Landings","year","area"
"Thornyhead shortspine",2933,6479,7504,9790,5798,3510,2628,4264,3410,13424,8395,7376,75511,2004,"Monterey"
"Thornyheads",19,96,0,1313,0,0,0,153,0,0,0,0,1581,2004,"Monterey"
"Tuna albacore",0,0,0,0,14740,135,8623,11349,92872,237219,29986,0,394923,2004,"Monterey"
"Tuna bluefin",0,0,0,0,0,0,0,0,18,2046,2350,0,4414,2004,"Monterey"
"Tuna skipjack",0,0,0,0,0,0,0,0,12,34,0,0,46,2004,"Monterey"
"Turbot",230,214,59,123,364,167,190,134,200,1,183,90,1955,2004,"Monterey"
"Whiting Pacific",0,0,4,275,0,0,0,0,0,0,0,0,279,2004,"Monterey"
"Crab Dungeness",38421,24561,16207,7366,5062,2377,0,0,0,0,32095,42953,169041,2004,"Monterey"
"Crab king",0,0,40,0,0,0,0,0,0,0,0,0,40,2004,"Monterey"
"Crab rock unspecified",18,0,688,0,0,495,0,100,67,198,307,914,2787,2004,"Monterey"
"Crab spider",0,0,95,78,15,0,0,0,0,0,0,0,188,2004,"Monterey"
"Prawn spot",4692,4004,4439,1097,0,0,0,2156,5709,8021,11415,6271,47804,2004,"Monterey"
"Octopus unspecified",0,0,57,118,60,0,177,0,92,0,0,0,504,2004,"Monterey"
"Squid jumbo",723,190,0,0,2,0,0,0,0,0,0,0,915,2004,"Monterey"
"Squid market",0,0,92650,581745,4702076,3789945,736821,2037421,278391,0,0,0,12219049,2004,"Monterey"
"Waters Area Total",6163642,501627,482434,3437816,8756799,5065811,3353760,8799112,2015442,11602165,9365853,217395,59761858,2004,"Monterey"
"Salmon Chinook",0,0,0,0,117,0,0,0,0,0,0,0,117,2004,"Monterey"
"Waters Area Total",0,0,0,0,117,0,0,0,0,0,0,0,117,2004,"Monterey"
"Grand Total",6163642,501627,482434,3437816,8756916,5065811,3353760,8799112,2015442,11602165,9365853,217395,59761975,2004,"Monterey"
"Anchovy northern",26720,15056,250,3645707,3723822,2507448,2018823,114020,27260,890674,680405,1202,13651387,2005,"Monterey"
"Butterfish Pacific pompano",0,0,25,151,145,407,773,262,2768,655,0,0,5186,2005,"Monterey"
"Cabezon",168,150,0,0,1065,847,494,673,2248,0,0,0,5644,2005,"Monterey"
"Croaker unspecifed",1,0,0,0,0,273,46,0,24,0,0,0,344,2005,"Monterey"
"Croaker white",25,7,220,230,2905,3682,3210,220,2700,100,20,15,13334,2005,"Monterey"
"Fish unspecified",0,0,0,0,0,25,0,0,0,0,0,0,25,2005,"Monterey"
"Flounder starry",771,911,634,701,2190,2330,2656,4045,489,2,189,599,15517,2005,"Monterey"
"Flounder unspecified",0,0,70,71,589,45,0,90,0,0,0,0,865,2005,"Monterey"
"Greenling kelp",36,28,0,0,110,101,114,0,0,0,0,0,388,2005,"Monterey"
"Grenadier",5277,9128,13595,22842,13631,27692,3131,5734,16391,39654,18492,11453,187020,2005,"Monterey"
"Halibut California",2403,686,558,715,6044,9852,14161,27948,2416,80,1593,1537,67992,2005,"Monterey"
"Herring Pacific",0,0,0,0,0,100,97221,384817,0,0,0,0,482138,2005,"Monterey"
"Jacksmelt",280,280,115,393,478,557,39,149,842,35,110,70,3348,2005,"Monterey"
"Lingcod",412,44,10,824,2445,2969,2503,2964,3490,523,135,0,16319,2005,"Monterey"
"Louvar",0,0,0,0,0,0,0,0,0,0,46,0,46,2005,"Monterey"
"Mackerel Pacific",631,85,0,0,0,0,0,250,0,0,0,0,966,2005,"Monterey"
"Mackerel jack",0,0,0,1000,0,200,0,0,0,0,0,0,1200,2005,"Monterey"
"Opah",0,0,0,0,0,29,0,0,0,618,932,802,2381,2005,"Monterey"
"Rockfish China",0,0,0,0,2,0,7,4,20,2,0,3,36,2005,"Monterey"
"Rockfish Pacific ocean perch",0,0,0,0,0,0,0,0,0,0,0,6,6,2005,"Monterey"
"Rockfish bank",1122,3115,269,5044,54,0,0,1148,6739,0,0,1911,19402,2005,"Monterey"
"Rockfish blackandyellow",80,81,0,0,608,356,729,687,942,129,176,42,3830,2005,"Monterey"
"Rockfish black",140,305,0,0,17,27,11,63,45,9,4,10,630,2005,"Monterey"
"Rockfish blackgill",8047,3019,2456,563,233,749,28,2752,790,2111,2706,756,24210,2005,"Monterey"
"Rockfish blue",269,549,0,0,524,386,672,607,735,302,617,544,5205,2005,"Monterey"
"Rockfish bocaccio",133,0,0,0,258,189,265,443,353,67,240,48,1996,2005,"Monterey"
"Rockfish brown",145,330,0,0,423,338,43,47,38,0,19,25,1406,2005,"Monterey"
"Rockfish canary",0,0,0,13,0,120,12,4,3,0,0,0,152,2005,"Monterey"
"Rockfish chilipepper",459,284,65,487,339,284,3985,8000,11528,4,546,121,26102,2005,"Monterey"
"Rockfish copper",0,1,0,0,81,7,18,59,14,5,0,12,196,2005,"Monterey"
"Rockfish darkblotched",64,0,0,0,0,0,0,0,0,0,0,0,64,2005,"Monterey"
"Rockfish gopher",102,194,0,0,380,574,243,680,715,54,29,405,3376,2005,"Monterey"
"Rockfish grass",59,110,0,0,471,180,648,583,762,140,180,20,3154,2005,"Monterey"
"Rockfish greenspotted",28,0,0,0,0,0,0,0,0,0,0,0,28,2005,"Monterey"
"Rockfish greenstriped",37,0,0,0,0,26,0,0,0,0,0,0,63,2005,"Monterey"
"Rockfish group blackblue",0,0,0,0,0,0,11,0,0,0,0,0,11,2005,"Monterey"
"Rockfish group bolina",0,0,0,0,132,74,33,59,0,0,0,0,299,2005,"Monterey"
"Rockfish group gopher",0,0,0,0,100,32,73,48,142,20,309,39,763,2005,"Monterey"
"Rockfish group nearshore",0,0,0,17,0,0,0,0,0,0,0,0,17,2005,"Monterey"
"Rockfish group red",0,0,0,0,52,288,27,88,66,50,67,80,718,2005,"Monterey"
"Rockfish group rosefish",15905,36313,15192,1856,107,101,2735,7499,1984,362,19916,40,102009,2005,"Monterey"
"Rockfish group slope",0,0,0,749,0,4619,0,1864,7598,455,2172,0,17457,2005,"Monterey"
"Rockfish group small",0,0,0,0,0,0,0,267,0,0,0,0,267,2005,"Monterey"
"Rockfish kelp",22,80,0,0,121,31,207,161,116,31,24,33,826,2005,"Monterey"
"Rockfish olive",147,96,0,0,150,236,235,120,42,73,49,54,1201,2005,"Monterey"
"Rockfish rosy",0,0,0,0,0,0,0,0,0,4,20,4,28,2005,"Monterey"
"Rockfish splitnose",0,0,0,0,0,0,0,0,0,0,12,0,12,2005,"Monterey"
"Rockfish starry",0,2,0,0,0,0,0,0,0,6,0,10,18,2005,"Monterey"
"Rockfish treefish",0,4,0,0,3,13,8,3,0,0,0,5,36,2005,"Monterey"
"Rockfish unspecified",0,0,0,0,0,23,86,57,104,40,17,0,326,2005,"Monterey"
"Rockfish vermilion",108,154,0,0,381,1094,518,719,290,345,320,250,4178,2005,"Monterey"
"Rockfish widow",0,0,0,0,96,0,39,405,50,42,0,0,632,2005,"Monterey"
"Rockfish yellowtail",3,98,0,0,203,146,298,141,96,5,58,84,1131,2005,"Monterey"
"Sablefish",42235,36107,46519,58708,18182,22175,15983,31519,26104,114059,104675,64942,581208,2005,"Monterey"
"Salmon Chinook",0,0,0,0,435908,31252,372313,77556,8631,1386,0,0,927047,2005,"Monterey"
"Sanddab speckled",0,0,0,0,0,0,0,0,3,0,0,0,3,2005,"Monterey"
"Sanddab",18646,17133,8407,251,98,2874,7129,9924,68426,0,0,78,132965,2005,"Monterey"
"Sardine Pacific",69414,3100,600,2650,113565,63612,37078,281665,3284120,943544,10486095,2614453,17899896,2005,"Monterey"
"Seabass white",45,0,26,0,0,0,0,0,0,0,0,0,71,2005,"Monterey"
"Shark Pacific angel",29,16,0,0,19,15,0,0,0,0,0,17,96,2005,"Monterey"
"Shark brown smoothhound",402,391,280,91,0,0,0,0,0,0,0,10,1173,2005,"Monterey"
"Shark leopard",13,102,22,8,0,0,0,0,0,0,0,18,163,2005,"Monterey"
"Shark pelagic thresher",0,0,0,0,0,0,0,20,0,0,0,0,20,2005,"Monterey"
"Shark shortfin mako",0,0,0,0,0,0,0,0,0,387,315,128,830,2005,"Monterey"
"Shark soupfin",0,100,125,0,0,0,54,0,75,0,38,31,423,2005,"Monterey"
"Shark spiny dogfish",0,0,0,0,0,7,74,0,0,0,0,214,295,2005,"Monterey"
"Shark thresher",31,0,0,58,0,7,42,65,120,0,5758,1300,7381,2005,"Monterey"
"Shark unspecified",56,0,68,0,0,0,0,16,62,160,1471,7,1840,2005,"Monterey"
"Sheephead California",0,4,0,0,1,8,0,0,47,0,0,0,60,2005,"Monterey"
"Skate unspecified",3253,2746,2030,8594,114,560,1222,811,4896,0,42,236,24504,2005,"Monterey"
"Sole Dover",26645,26185,35010,102509,14264,13716,0,17253,7815,31003,49534,62875,386809,2005,"Monterey"
"Sole English",4130,5130,5331,2299,110,667,3881,5636,5717,0,510,0,33409,2005,"Monterey"
"Sole butter",0,0,0,7,4,0,0,0,0,0,53,0,64,2005,"Monterey"
"Sole petrale",10883,32115,20259,16165,3,6851,38555,49542,76114,3,868,0,251358,2005,"Monterey"
"Sole rex",7499,10829,4504,7835,0,0,47,3954,94,201,4179,5904,45046,2005,"Monterey"
"Sole rock",290,410,164,0,0,0,0,0,78,0,0,0,942,2005,"Monterey"
"Sole sand",243,292,128,55,334,689,592,609,90,0,18,91,3140,2005,"Monterey"
"Sole unspecified",17,0,0,0,46,666,490,0,0,0,205,392,1815,2005,"Monterey"
"Surfperch barred",0,0,0,0,0,0,0,0,0,0,8,4,12,2005,"Monterey"
"Surfperch rainbow",0,0,0,0,0,0,0,48,0,0,0,0,48,2005,"Monterey"
"Surfperch redtail",0,0,0,0,0,0,0,0,0,0,0,1,1,2005,"Monterey"
"Surfperch unspecified",0,0,0,0,4,3,2,5,0,0,0,0,13,2005,"Monterey"
"Surfperch walleye",0,0,0,0,0,0,0,0,0,0,8,22,30,2005,"Monterey"
"Swordfish",0,0,0,0,0,0,0,0,0,6799,25850,13611,46260,2005,"Monterey"
"Thornyhead longspine",18372,10894,4232,6014,1799,3407,3856,3873,4621,18217,19336,18333,112953,2005,"Monterey"
"Thornyhead shortspine",9682,4499,2957,5373,1704,3821,1707,3233,2369,11878,15571,7893,70687,2005,"Monterey"
"Thornyheads",0,0,0,40,33,0,0,0,38,570,0,0,681,2005,"Monterey"
"Tuna albacore",0,0,0,0,0,0,527,4242,100478,33796,7206,99,146349,2005,"Monterey"
"Tuna bluefin",0,0,0,0,0,0,0,0,0,803,2403,133,3339,2005,"Monterey"
"Tuna yellowfin",0,0,0,0,0,0,0,0,0,0,869,0,869,2005,"Monterey"
"Turbot",89,10,130,0,2,0,29,25,13,0,0,0,298,2005,"Monterey"
"Whiting Pacific",0,0,0,0,88454,0,0,0,0,0,0,0,88454,2005,"Monterey"
"Crab Dungeness",21742,16044,9554,7627,2873,5157,0,0,0,0,110077,129581,302656,2005,"Monterey"
"Crab rock unspecified",2239,1469,532,504,259,151,112,106,0,0,0,0,5371,2005,"Monterey"
"Prawn spot",4296,4484,4261,2008,0,0,0,5118,5072,9667,5822,4247,44975,2005,"Monterey"
"Shrimp bay",0,0,0,0,0,0,0,81,0,0,0,0,81,2005,"Monterey"
"Octopus unspecified",0,20,0,0,62,0,0,0,0,0,0,0,82,2005,"Monterey"
"Squid market",0,0,0,0,1627920,1119392,625190,852189,0,0,0,0,4224691,2005,"Monterey"
"Whelk Kellets",0,0,0,0,0,0,0,0,0,0,155,0,155,2005,"Monterey"
"Waters Area Total",303843,243188,178596,3902157,6063915,3841476,3262986,1915168,3686781,2109071,11570467,2944796,40022446,2005,"Monterey"
"Tuna albacore",0,0,0,0,0,0,0,0,0,519,0,0,519,2005,"Monterey"
"Waters Area Total",0,0,0,0,0,0,0,0,0,519,0,0,519,2005,"Monterey"
"Grand Total",303843,243188,178596,3902157,6063915,3841476,3262986,1915168,3686781,2109590,11570467,2944796,40022965,2005,"Monterey"
"Anchovy northern",1200,1200,1408043,3981534,7564417,2440034,376989,815382,88733,35419,90250,27863,16831064,2006,"Monterey"
"Bonito Pacific",0,0,0,0,0,0,0,7,0,0,2884,0,2891,2006,"Monterey"
"Butterfish Pacific pompano",0,5,20,30,111,3735,481,50,0,10,0,0,4442,2006,"Monterey"
"Cabezon",102,979,0,0,599,1051,603,469,790,604,259,288,5744,2006,"Monterey"
"Croaker unspecifed",0,0,0,0,0,80,0,0,0,0,0,0,80,2006,"Monterey"
"Croaker white",10,60,65,1170,2750,1505,2170,1015,1960,20,0,0,10725,2006,"Monterey"
"Flounder starry",379,822,398,1514,1808,1647,1359,1308,412,0,0,0,9648,2006,"Monterey"
"Flounder unspecified",0,0,0,47,195,700,1239,2209,98,0,0,0,4489,2006,"Monterey"
"Greenling kelp",12,132,0,0,76,99,76,0,2,0,0,6,404,2006,"Monterey"
"Grenadier",6294,9515,2189,17283,5266,23548,6443,6970,8235,3180,1055,1290,91268,2006,"Monterey"
"Halibut California",757,2930,907,3557,4169,8612,22033,24657,2251,869,0,0,70742,2006,"Monterey"
"Herring Pacific",0,0,0,0,0,0,81238,0,0,0,0,0,81238,2006,"Monterey"
"Jacksmelt",30,140,110,435,362,676,376,140,620,112,910,0,3911,2006,"Monterey"
"Lingcod",263,1400,172,1456,845,2315,919,2053,1532,1041,661,191,12848,2006,"Monterey"
"Mackerel Pacific",924,20,28417,13657,0,6800,6224,59,70,12328,14,80,68593,2006,"Monterey"
"Mackerel jack",0,0,123609,0,0,114,0,0,0,108519,77935,0,310177,2006,"Monterey"
"Opah",0,0,0,0,0,0,0,0,0,1429,1438,0,2867,2006,"Monterey"
"Rockfish China",1,0,0,0,21,34,15,2,6,16,5,2,101,2006,"Monterey"
"Rockfish aurora",0,0,0,0,0,0,168,0,0,0,0,0,168,2006,"Monterey"
"Rockfish bank",2150,5107,0,1331,311,689,14601,2613,383,669,5221,10335,43409,2006,"Monterey"
"Rockfish blackandyellow",82,412,0,0,347,495,472,536,782,359,198,117,3800,2006,"Monterey"
"Rockfish black",10,37,0,0,23,51,82,47,8,6,12,4,279,2006,"Monterey"
"Rockfish blackgill",4580,8641,354,2313,1144,2388,2374,3034,3360,3117,1290,808,33403,2006,"Monterey"
"Rockfish blue",709,634,0,0,503,653,549,620,540,936,442,566,6151,2006,"Monterey"
"Rockfish bocaccio",113,403,325,289,894,275,121,268,345,431,115,262,3839,2006,"Monterey"
"Rockfish brown",51,48,0,0,375,166,218,317,154,121,29,2,1482,2006,"Monterey"
"Rockfish canary",0,0,0,20,0,0,0,0,0,0,0,49,69,2006,"Monterey"
"Rockfish chilipepper",225,755,5205,2000,10094,440,172,301,85,610,1098,495,21479,2006,"Monterey"
"Rockfish copper",0,5,0,0,24,0,0,0,0,0,5,2,35,2006,"Monterey"
"Rockfish darkblotched",28,0,0,0,0,0,219,132,0,295,0,39,713,2006,"Monterey"
"Rockfish gopher",42,195,0,0,306,547,795,690,654,115,19,43,3406,2006,"Monterey"
"Rockfish grass",54,220,0,0,178,400,487,663,677,901,439,93,4113,2006,"Monterey"
"Rockfish greenblotched",0,0,0,0,0,0,0,19,0,0,61,0,80,2006,"Monterey"
"Rockfish greenspotted",0,3,0,0,0,0,0,0,0,91,3,0,97,2006,"Monterey"
"Rockfish group bolina",7,0,0,0,17,0,11,0,0,55,0,0,89,2006,"Monterey"
"Rockfish group gopher",81,104,0,0,19,64,88,52,0,230,284,35,957,2006,"Monterey"
"Rockfish group red",0,363,653,2375,85,715,0,0,0,8,875,0,5074,2006,"Monterey"
"Rockfish group rosefish",30595,51027,27580,26909,10658,18169,5228,7676,200,3617,2923,7438,192020,2006,"Monterey"
"Rockfish group slope",774,797,676,0,195,14060,3895,2967,0,2794,389,498,27045,2006,"Monterey"
"Rockfish group small",0,0,0,0,4,0,0,0,0,0,0,0,4,2006,"Monterey"
"Rockfish kelp",105,59,0,0,114,32,176,33,81,74,35,32,741,2006,"Monterey"
"Rockfish olive",8,27,0,0,249,89,173,218,123,72,137,162,1257,2006,"Monterey"
"Rockfish speckled",0,0,0,0,0,0,0,4,0,0,0,0,4,2006,"Monterey"
"Rockfish splitnose",0,0,12,0,0,0,7,21,33,0,0,0,73,2006,"Monterey"
"Rockfish starry",0,4,0,0,19,4,18,0,5,6,5,0,61,2006,"Monterey"
"Rockfish treefish",0,0,0,0,9,0,4,10,4,0,0,0,27,2006,"Monterey"
"Rockfish unspecified",15,1530,0,589,926,462,16,128,0,0,0,0,3666,2006,"Monterey"
"Rockfish vermilion",132,286,250,0,885,332,285,515,191,661,348,222,4105,2006,"Monterey"
"Rockfish widow",0,655,9,0,55,25,1012,2356,0,1516,175,2032,7834,2006,"Monterey"
"Rockfish yellowtail",281,0,150,0,547,10,33,59,0,581,26,260,1947,2006,"Monterey"
"Sablefish",50862,69337,24124,60552,47113,95401,53114,38112,41074,23744,22845,19274,545553,2006,"Monterey"
"Salmon Chinook",0,0,0,0,63849,599,4225,2115,2959,220,0,0,73967,2006,"Monterey"
"Sanddab",399,250,91,281,466,743,1607,833,1150,1973,456,100,8349,2006,"Monterey"
"Sardine Pacific",0,0,1197961,2697073,536388,311061,36402,3336779,3061160,13732864,10047101,4088929,39045718,2006,"Monterey"
"Seabass white",0,0,0,32,0,0,91,1680,490,0,0,0,2292,2006,"Monterey"
"Shark brown smoothhound",0,0,0,129,72,0,0,0,0,0,0,0,201,2006,"Monterey"
"Shark leopard",60,40,40,52,72,0,0,0,0,49,0,0,313,2006,"Monterey"
"Shark pelagic thresher",0,0,0,28,0,0,14,16,0,0,0,0,58,2006,"Monterey"
"Shark shortfin mako",0,0,0,0,0,0,0,0,0,695,803,232,1730,2006,"Monterey"
"Shark soupfin",0,0,0,0,0,29,0,21,0,317,62,0,429,2006,"Monterey"
"Shark spiny dogfish",16093,5,149,198,118,42,0,0,0,0,0,0,16605,2006,"Monterey"
"Shark thresher",0,0,0,0,0,25,19,0,21,195,422,188,870,2006,"Monterey"
"Shark unspecified",0,22,0,99,4,54,0,0,0,149,0,0,328,2006,"Monterey"
"Sheephead California",0,10,0,0,0,0,0,0,0,0,5,0,15,2006,"Monterey"
"Skate unspecified",241,2891,684,2419,1261,6313,494,234,878,558,330,318,16621,2006,"Monterey"
"Smelt night",0,0,0,0,53,0,0,0,0,0,0,0,53,2006,"Monterey"
"Smelt surf",0,0,0,0,0,0,2,0,0,0,0,0,2,2006,"Monterey"
"Sole Dover",42259,52583,45554,95070,42559,30133,45360,30255,9741,33647,0,1650,428810,2006,"Monterey"
"Sole English",3475,1269,0,7413,700,2118,0,107,725,90,350,770,17017,2006,"Monterey"
"Sole petrale",36524,18329,9461,50684,13699,6093,2779,817,7040,13837,10716,18436,188415,2006,"Monterey"
"Sole rex",4780,8783,0,6682,1882,419,219,150,3,0,0,770,23688,2006,"Monterey"
"Sole rock",0,0,0,0,0,0,0,4,0,0,0,0,4,2006,"Monterey"
"Sole sand",115,214,26,132,139,125,100,57,84,0,0,0,991,2006,"Monterey"
"Sole unspecified",0,62,0,14,4,0,0,61,0,0,0,0,141,2006,"Monterey"
"Surfperch barred",6,14,0,0,0,0,0,0,0,0,0,0,20,2006,"Monterey"
"Surfperch redtail",0,42,0,0,0,0,0,0,0,0,0,0,42,2006,"Monterey"
"Surfperch unspecified",0,0,0,0,0,2,0,0,0,0,1,0,3,2006,"Monterey"
"Surfperch walleye",0,35,0,0,0,0,0,0,0,0,0,10,45,2006,"Monterey"
"Swordfish",0,0,0,0,0,0,0,0,0,12595,21453,2996,37044,2006,"Monterey"
"Thornyhead longspine",14467,20649,9555,26619,13377,15860,25582,7362,4651,10348,9020,3583,161074,2006,"Monterey"
"Thornyhead shortspine",10941,11577,4714,9902,5780,8534,9989,7434,6186,6666,4731,3627,90081,2006,"Monterey"
"Thornyheads",0,0,0,0,0,0,4,0,0,0,0,296,300,2006,"Monterey"
"Tuna albacore",0,0,0,0,0,1854,420,2586,20512,15159,1333,1458,43322,2006,"Monterey"
"Tuna bluefin",0,0,0,0,0,0,0,0,0,0,168,0,168,2006,"Monterey"
"Turbot",0,150,0,0,0,0,0,0,0,0,0,0,150,2006,"Monterey"
"Whiting Pacific",0,0,3346,0,0,0,0,0,0,0,0,0,3346,2006,"Monterey"
"Crab Dungeness",26876,14766,8571,12368,10690,22419,814,0,0,0,35888,33259,165650,2006,"Monterey"
"Crab rock unspecified",4,0,0,0,0,0,0,0,0,0,0,223,227,2006,"Monterey"
"Crab tanner",0,0,0,0,5,0,0,0,0,0,0,0,5,2006,"Monterey"
"Prawn spot",6172,5424,2838,1350,0,0,0,9446,6395,16925,7477,5806,61833,2006,"Monterey"
"Shrimp bay",0,0,0,0,0,0,0,0,0,0,0,25,25,2006,"Monterey"
"Octopus unspecified",0,0,0,0,0,0,46,0,0,50,0,0,96,2006,"Monterey"
"Squid market",0,0,0,14576,528709,482187,97345,0,0,0,0,0,1122817,2006,"Monterey"
"Lancelets amphioxus",0,0,0,0,0,0,0,11,0,0,0,0,11,2006,"Monterey"
"Waters Area Total",263288,294965,2906258,7042181,8875536,3515028,809997,4315678,3275403,14050892,10352698,4235163,59937088,2006,"Monterey"
"Flounder starry",0,0,0,0,0,0,44,0,0,0,0,0,44,2006,"Monterey"
"Halibut California",0,0,0,0,0,0,126,0,0,0,0,0,126,2006,"Monterey"
"Sanddab",0,0,0,0,0,0,61,0,0,0,0,0,61,2006,"Monterey"
"Skate unspecified",0,0,0,0,0,0,74,0,0,0,0,0,74,2006,"Monterey"
"Sole petrale",0,0,0,0,0,0,20,0,0,0,0,0,20,2006,"Monterey"
"Tuna albacore",0,0,0,0,0,0,0,0,8458,0,0,0,8458,2006,"Monterey"
"Waters Area Total",0,0,0,0,0,0,325,0,8458,0,0,0,8783,2006,"Monterey"
"Tuna albacore",0,0,0,0,0,0,0,0,1954,0,4826,0,6780,2006,"Monterey"
"Waters Area Total",0,0,0,0,0,0,0,0,1954,0,4826,0,6780,2006,"Monterey"
"Grand Total",263288,294965,2906258,7042181,8875536,3515028,810322,4315678,3285815,14050892,10357524,4235163,59952651,2006,"Monterey"
"Anchovy northern",1058143,1501049,3203050,4248014,4524520,1828397,59273,161695,251925,10082,44756,94147,16985051,2007,"Monterey"
"Barracuda California",0,0,0,0,0,0,0,0,77,0,0,0,77,2007,"Monterey"
"Butterfish Pacific pompano",0,0,0,0,11,35,350,0,0,0,0,0,396,2007,"Monterey"
"Cabezon",273,193,0,0,713,597,681,710,931,349,287,97,4829,2007,"Monterey"
"Croaker white",110,0,450,50,70,1850,1400,1000,210,0,40,300,5480,2007,"Monterey"
"Dolphin fish",0,0,0,0,0,0,0,9,20,10,0,0,39,2007,"Monterey"
"Eel monkeyface prickleback",0,0,0,0,0,3,0,0,0,0,0,0,3,2007,"Monterey"
"Flounder starry",204,0,0,0,0,0,0,154,0,32,0,9,399,2007,"Monterey"
"Flounder unspecified",0,0,0,0,0,5,0,0,0,0,0,0,5,2007,"Monterey"
"Greenling kelp",62,38,0,0,115,84,73,0,0,0,0,0,371,2007,"Monterey"
"Greenling rock",0,0,0,0,0,1,0,0,0,0,0,0,1,2007,"Monterey"
"Grenadier",9496,6044,12652,11408,11586,17359,1328,16689,15756,12389,9092,3713,127512,2007,"Monterey"
"Hagfishes",0,989,22582,25533,20768,37671,34747,37328,32067,26511,14457,7619,260272,2007,"Monterey"
"Halibut California",3045,0,0,0,231,993,1445,1362,769,187,0,0,8032,2007,"Monterey"
"Herring Pacific",0,0,0,69519,0,0,0,671964,0,0,0,0,741483,2007,"Monterey"
"Jacksmelt",160,220,1000,300,1450,510,250,700,10919,0,50,340,15899,2007,"Monterey"
"Lingcod",520,9,65,35,1094,1367,1366,2374,1079,1098,2652,250,11909,2007,"Monterey"
"Mackerel Pacific",55,102,0,0,100,0,35238,1641,387,3268,36756,193650,271197,2007,"Monterey"
"Mackerel jack",0,340,0,171476,44019,0,32542,600,0,0,52509,66148,367634,2007,"Monterey"
"Mackerel unspecified",150,555,0,0,0,0,0,34,117,0,0,0,856,2007,"Monterey"
"Midshipman plainfin",0,0,0,0,0,90,0,0,0,0,0,0,90,2007,"Monterey"
"Opah",204,0,0,0,0,0,0,0,26,167,1666,0,2063,2007,"Monterey"
"Ray unspecified",0,0,0,0,0,0,0,0,0,0,275,30,305,2007,"Monterey"
"Rockfish China",5,10,0,0,4,5,0,10,3,4,0,0,41,2007,"Monterey"
"Rockfish bank",7776,0,865,130,186,14,830,0,0,53,5,0,9859,2007,"Monterey"
"Rockfish blackandyellow",59,101,0,0,509,664,823,1111,1253,274,412,87,5294,2007,"Monterey"
"Rockfish black",13,34,0,0,49,19,61,27,38,14,18,7,280,2007,"Monterey"
"Rockfish blackgill",1129,36,175,140,282,639,173,1077,757,1398,2406,1677,9888,2007,"Monterey"
"Rockfish blue",516,358,50,150,588,678,628,488,261,177,400,205,4499,2007,"Monterey"
"Rockfish bocaccio",537,25,150,250,644,332,7,126,137,484,294,87,3073,2007,"Monterey"
"Rockfish brown",6,50,0,0,161,215,72,165,63,37,20,246,1034,2007,"Monterey"
"Rockfish canary",0,0,0,35,10,18,40,35,50,15,0,0,203,2007,"Monterey"
"Rockfish chilipepper",1051,130,1019,553,7984,610,4679,1681,1078,3149,6169,828,28930,2007,"Monterey"
"Rockfish copper",3,3,0,0,6,26,7,18,8,4,11,11,96,2007,"Monterey"
"Rockfish darkblotched",0,0,35,0,0,0,163,66,0,0,0,0,264,2007,"Monterey"
"Rockfish gopher",349,301,0,0,561,510,441,1129,1186,422,208,252,5359,2007,"Monterey"
"Rockfish grass",28,113,0,0,392,389,448,839,1114,166,334,147,3969,2007,"Monterey"
"Rockfish greenspotted",176,0,0,0,0,0,0,0,0,0,0,1,177,2007,"Monterey"
"Rockfish group bolina",6,0,0,0,0,45,23,0,0,0,0,0,74,2007,"Monterey"
"Rockfish group deep nearshore",0,133,0,0,0,0,0,0,0,0,0,0,133,2007,"Monterey"
"Rockfish group gopher",0,0,0,0,0,0,0,0,0,38,16,21,75,2007,"Monterey"
"Rockfish group red",79,84,190,0,468,363,149,459,344,6,34,165,2341,2007,"Monterey"
"Rockfish group rosefish",12857,462,2315,35,156,0,590,70,5480,6606,615,60,29246,2007,"Monterey"
"Rockfish group shelf",0,0,0,0,0,0,0,0,0,56,0,0,56,2007,"Monterey"
"Rockfish group slope",2684,41,568,82,0,670,575,43,217,0,0,0,4880,2007,"Monterey"
"Rockfish kelp",33,42,0,0,109,65,3,46,88,40,58,16,499,2007,"Monterey"
"Rockfish olive",181,65,0,0,136,182,193,45,65,28,131,80,1106,2007,"Monterey"
"Rockfish rosy",0,0,0,0,0,108,0,0,0,0,0,0,108,2007,"Monterey"
"Rockfish speckled",0,0,0,0,0,0,0,0,0,0,5,0,5,2007,"Monterey"
"Rockfish splitnose",0,0,0,0,450,550,35,715,3,1560,2847,240,6400,2007,"Monterey"
"Rockfish starry",11,0,0,0,6,19,3,0,9,8,5,0,59,2007,"Monterey"
"Rockfish treefish",1,3,0,0,2,4,18,4,9,0,0,0,40,2007,"Monterey"
"Rockfish unspecified",0,0,0,0,11,0,0,0,0,0,0,0,11,2007,"Monterey"
"Rockfish vermilion",365,96,0,0,475,219,219,336,217,502,419,121,2968,2007,"Monterey"
"Rockfish widow",2682,26,87,0,0,0,1492,476,1597,1238,450,52,8100,2007,"Monterey"
"Rockfish yelloweye",0,0,0,0,400,0,0,0,0,0,0,0,400,2007,"Monterey"
"Rockfish yellowtail",295,0,200,200,420,220,12,150,60,332,0,56,1945,2007,"Monterey"
"Sablefish",37582,19417,36861,25217,33207,41260,20180,36597,35933,28892,46208,23480,384833,2007,"Monterey"
"Salmon Chinook",0,0,0,0,107657,11714,21952,4811,1196,104,0,0,147434,2007,"Monterey"
"Salmon",0,0,0,0,667,0,1668,11,0,0,0,0,2346,2007,"Monterey"
