"Species","January","February","March","April","May","June","July","August","September","October","November","December","Landings","year","area"
"Opah",236,0,0,0,0,0,0,0,987,536,532,0,2291,2005,"Morro Bay"
"Ratfish spotted",2,0,0,0,0,0,0,0,0,0,0,0,2,2005,"Morro Bay"
"Ray bat",0,0,0,0,0,0,0,0,246,25,0,0,271,2005,"Morro Bay"
"Rockfish China",3,1,0,0,1,4,18,48,22,3,22,11,133,2005,"Morro Bay"
"Rockfish Mexican",19,0,0,0,0,0,0,0,0,0,0,0,19,2005,"Morro Bay"
"Rockfish aurora",0,0,0,0,0,0,0,533,0,0,0,0,533,2005,"Morro Bay"
"Rockfish bank",5905,2021,0,0,7,1979,0,0,0,0,0,0,9912,2005,"Morro Bay"
"Rockfish blackandyellow",719,577,0,0,1551,1411,2045,1426,3002,544,656,373,12304,2005,"Morro Bay"
"Rockfish black",6,2,0,0,13,30,16,71,0,0,10,36,185,2005,"Morro Bay"
"Rockfish blackgill",287,2942,1305,10056,10475,1629,3156,6870,1025,83,2359,2928,43113,2005,"Morro Bay"
"Rockfish blue",112,104,0,0,96,210,85,92,86,37,72,78,972,2005,"Morro Bay"
"Rockfish bocaccio",218,134,0,0,0,3,329,7,0,13,16,0,719,2005,"Morro Bay"
"Rockfish brown",1208,5654,0,0,3576,5456,3202,7739,2983,3584,6101,3410,42913,2005,"Morro Bay"
"Rockfish canary",0,0,0,0,12,0,7,0,0,0,0,0,18,2005,"Morro Bay"
"Rockfish chilipepper",56,0,0,63,0,0,445,12,0,8,0,0,584,2005,"Morro Bay"
"Rockfish copper",53,68,0,0,75,107,66,75,44,36,89,289,904,2005,"Morro Bay"
"Rockfish darkblotched",168,2,0,0,8,4,9,53,0,137,0,0,380,2005,"Morro Bay"
"Rockfish flag",12,0,0,0,0,0,3,0,0,0,0,0,14,2005,"Morro Bay"
"Rockfish gopher",1062,1858,0,0,1710,3076,3228,3493,2301,1216,2020,1024,20988,2005,"Morro Bay"
"Rockfish grass",1041,526,0,0,2025,2044,2741,1753,4737,735,782,210,16593,2005,"Morro Bay"
"Rockfish greenstriped",0,0,0,0,0,0,12,0,0,0,0,0,12,2005,"Morro Bay"
"Rockfish group gopher",0,0,0,0,0,0,0,0,11,0,0,0,11,2005,"Morro Bay"
"Rockfish group nearshore",0,0,0,0,0,0,0,0,15,7,0,0,22,2005,"Morro Bay"
"Rockfish group red",176,108,0,6,141,305,161,283,160,84,129,22,1575,2005,"Morro Bay"
"Rockfish group rosefish",989,3803,3370,6081,4145,4493,2837,2291,0,635,0,0,28644,2005,"Morro Bay"
"Rockfish group shelf",0,0,0,0,0,0,271,0,0,0,0,0,271,2005,"Morro Bay"
"Rockfish group slope",4310,951,6792,570,300,7439,205,318,4,0,0,0,20889,2005,"Morro Bay"
"Rockfish kelp",62,83,0,0,42,61,43,42,51,6,9,9,408,2005,"Morro Bay"
"Rockfish olive",0,35,0,0,8,8,7,29,9,0,0,114,209,2005,"Morro Bay"
"Rockfish pink",0,0,0,0,0,0,44,30,0,0,0,0,74,2005,"Morro Bay"
"Rockfish redbanded",100,0,0,0,0,0,0,0,0,0,0,0,100,2005,"Morro Bay"
"Rockfish starry",1,0,0,0,0,2,4,0,1,3,0,2,12,2005,"Morro Bay"
"Rockfish treefish",98,55,0,0,84,142,326,263,155,112,131,121,1487,2005,"Morro Bay"
"Rockfish unspecified",0,0,0,0,0,0,30,0,0,0,0,0,30,2005,"Morro Bay"
"Rockfish vermilion",533,733,0,0,715,667,780,1067,710,300,499,261,6266,2005,"Morro Bay"
"Rockfish yellowtail",0,0,0,0,0,0,0,0,53,0,0,0,53,2005,"Morro Bay"
"Sablefish",5341,9087,12321,21527,8133,23750,13310,18005,2648,8998,1781,1433,126333,2005,"Morro Bay"
"Salmon Chinook",0,0,0,0,71702,46790,29014,13658,2698,114,0,0,163975,2005,"Morro Bay"
"Sanddab Pacific",0,0,0,119,270,670,439,677,0,0,0,0,2175,2005,"Morro Bay"
"Seabass white",0,0,0,0,0,0,0,76,0,0,90,344,510,2005,"Morro Bay"
"Shark Pacific angel",0,0,0,0,0,0,0,70,317,24,97,355,863,2005,"Morro Bay"
"Shark leopard",15,0,0,0,11,0,0,0,0,0,54,0,80,2005,"Morro Bay"
"Shark sevengill",0,0,0,0,95,155,25,0,29,0,0,0,304,2005,"Morro Bay"
"Shark shortfin mako",0,0,0,0,0,0,0,21,1233,1182,1194,0,3630,2005,"Morro Bay"
"Shark soupfin",104,45,0,0,0,13,0,0,107,0,214,63,546,2005,"Morro Bay"
"Shark spiny dogfish",0,0,0,388,0,0,0,0,0,0,0,0,388,2005,"Morro Bay"
"Shark thresher",156,0,0,0,0,0,0,2264,124,123,5357,599,8623,2005,"Morro Bay"
"Sheephead California",188,96,0,0,59,60,61,48,105,0,17,126,761,2005,"Morro Bay"
"Sole Dover",25803,23361,27186,36084,35220,32810,26587,42856,3064,8983,0,0,261954,2005,"Morro Bay"
"Sole English",2095,1001,452,3669,6089,6230,3867,5783,945,0,0,0,30131,2005,"Morro Bay"
"Sole fantail",0,0,0,0,0,0,0,0,7,4,0,0,10,2005,"Morro Bay"
"Sole petrale",47196,14234,21516,15627,5576,8850,21387,24032,1314,13,0,0,159745,2005,"Morro Bay"
"Sole rex",2446,5188,8536,19175,16151,5341,3910,4703,0,0,0,0,65450,2005,"Morro Bay"
"Sole rock",0,0,0,0,0,0,1,1,0,0,0,1,3,2005,"Morro Bay"
"Sole sand",4,0,0,0,2,0,0,116,204,10,25,25,385,2005,"Morro Bay"
"Sole unspecified",0,0,0,0,4,4,3,34,169,64,39,5,321,2005,"Morro Bay"
"Surfperch barred",428,847,253,103,0,18,0,266,221,223,104,75,2538,2005,"Morro Bay"
"Surfperch unspecified",364,161,1249,612,1,0,0,1392,618,982,1516,1238,8133,2005,"Morro Bay"
"Swordfish",240,0,0,0,0,0,0,0,3951,11199,26826,3359,45575,2005,"Morro Bay"
"Thornyhead longspine",19010,9848,20205,29017,3685,24458,3171,12129,0,2261,0,0,123784,2005,"Morro Bay"
"Thornyhead shortspine",5305,2738,6094,9161,1680,9201,3632,6206,0,2821,0,0,46838,2005,"Morro Bay"
"Thornyheads",277,247,275,190,0,0,0,0,115,0,0,0,1104,2005,"Morro Bay"
"Tuna albacore",0,0,0,0,0,0,169,221,2869,1590,3005,0,7854,2005,"Morro Bay"
"Tuna bluefin",0,0,0,0,0,0,0,0,189,122,3080,99,3490,2005,"Morro Bay"
"Turbot",0,0,0,0,0,0,0,0,1,23,0,0,24,2005,"Morro Bay"
"Whitefish ocean",0,0,0,0,0,2,4,9,0,0,0,0,15,2005,"Morro Bay"
"Crab Dungeness",8079,12165,3073,7209,11578,4832,0,0,0,0,0,0,46936,2005,"Morro Bay"
"Crab rock unspecified",4115,4910,1839,2070,5713,2403,1938,2355,2527,1416,1084,586,30957,2005,"Morro Bay"
"Crab spider",53,335,68,179,674,19,515,16,30,18,47,32,1985,2005,"Morro Bay"
"Lobster California spiny",0,0,0,0,0,0,0,0,0,230,0,249,479,2005,"Morro Bay"
"Prawn ridgeback",0,30,0,0,0,0,0,0,0,3023,0,0,3053,2005,"Morro Bay"
"Prawn spot",1128,1321,566,325,0,0,0,2456,3824,3198,4140,1870,18829,2005,"Morro Bay"
"Shrimp ocean pink",0,0,0,0,0,17525,148918,126313,73754,16586,0,0,383096,2005,"Morro Bay"
"Sea cucumber warty",0,0,0,0,150,3982,0,0,0,0,0,0,4132,2005,"Morro Bay"
"Sea urchin red",0,0,0,0,50,0,0,0,0,0,0,0,50,2005,"Morro Bay"
"Octopus unspecified",43,0,0,62,0,0,0,0,0,0,0,0,105,2005,"Morro Bay"
"Snail sea",0,12,0,0,0,0,0,0,0,0,34,0,46,2005,"Morro Bay"
"Squid market",0,88171,0,0,0,0,0,0,0,0,0,0,88171,2005,"Morro Bay"
"Whelk Kellets",0,0,4,6,1,5,26,29,10,0,0,0,81,2005,"Morro Bay"
"Waters Area Total",142508,194880,115530,162682,200763,222531,286711,295738,143853,75409,63572,20373,1924549,2005,"Morro Bay"
"Tuna albacore",0,0,0,0,0,0,0,0,6156,729,116,0,7001,2005,"Morro Bay"
"Waters Area Total",0,0,0,0,0,0,0,0,6156,729,116,0,7001,2005,"Morro Bay"
"Grand Total",142508,194880,115530,162682,200763,222531,286711,295738,150009,76138,63688,20373,1931550,2005,"Morro Bay"
"Bonito Pacific",0,0,0,0,0,0,0,0,280,22,0,54,356,2006,"Morro Bay"
"Butterfish Pacific pompano",0,0,0,0,2,0,0,0,0,0,0,0,2,2006,"Morro Bay"
"Cabezon",3749,5162,0,12,4508,4689,3243,1604,2409,3571,974,1036,30956,2006,"Morro Bay"
"Croaker white",0,0,0,0,0,0,0,1894,0,341,15,0,2250,2006,"Morro Bay"
"Eel monkeyface prickleback",0,6,0,0,7,17,5,0,13,3,3,2,57,2006,"Morro Bay"
"Flounder starry",54,15,42,136,103,98,104,269,83,61,16,50,1031,2006,"Morro Bay"
"Flounder unspecified",10,11,0,7,20,20,65,134,408,74,76,0,824,2006,"Morro Bay"
"Greenling kelp",344,325,0,0,466,261,261,0,0,0,0,0,1657,2006,"Morro Bay"
"Guitarfish shovelnose",0,0,0,0,0,7,16,0,0,0,0,0,23,2006,"Morro Bay"
"Hagfishes",0,0,0,0,0,0,0,0,0,0,115,5831,5946,2006,"Morro Bay"
"Halibut California",516,206,91,233,267,1510,2071,2811,5886,2284,568,232,16674,2006,"Morro Bay"
"Lingcod",9,0,0,0,3164,4821,2941,2257,1899,2326,0,0,17417,2006,"Morro Bay"
"Louvar",0,0,0,0,0,0,0,0,0,534,225,0,759,2006,"Morro Bay"
"Opah",0,0,0,0,729,0,0,70,0,2801,3473,251,7324,2006,"Morro Bay"
"Rockfish China",2,12,0,0,3,7,4,4,14,13,8,1,69,2006,"Morro Bay"
"Rockfish aurora",0,0,0,0,0,96,0,0,0,0,0,0,96,2006,"Morro Bay"
"Rockfish bank",0,5586,8292,0,2119,0,10,121,0,3805,0,0,19933,2006,"Morro Bay"
"Rockfish blackandyellow",1252,689,0,0,1118,1936,1424,882,979,1316,482,410,10485,2006,"Morro Bay"
"Rockfish black",0,25,0,0,6,34,3,15,17,11,1,2,114,2006,"Morro Bay"
"Rockfish blackgill",0,572,2763,9751,4740,3633,736,2942,215,641,1365,272,27628,2006,"Morro Bay"
"Rockfish blue",188,119,0,0,30,122,33,43,145,86,129,69,963,2006,"Morro Bay"
"Rockfish bocaccio",1,31,0,0,0,39,17,0,32,150,37,9,317,2006,"Morro Bay"
"Rockfish brown",2169,5667,0,0,4302,5524,3387,3334,3777,3811,3162,2785,37919,2006,"Morro Bay"
"Rockfish canary",0,0,0,0,0,0,199,0,0,0,0,0,199,2006,"Morro Bay"
"Rockfish chilipepper",0,0,0,0,0,71,308,100,0,599,0,0,1078,2006,"Morro Bay"
"Rockfish copper",18,71,0,0,81,145,54,61,82,104,43,23,682,2006,"Morro Bay"
"Rockfish darkblotched",0,133,146,0,3,93,144,0,0,0,0,0,519,2006,"Morro Bay"
"Rockfish flag",0,0,0,0,446,0,0,0,3,0,0,0,449,2006,"Morro Bay"
"Rockfish gopher",923,1429,0,0,2210,3125,1583,1902,1928,1763,656,712,16230,2006,"Morro Bay"
"Rockfish grass",519,960,0,0,1181,3411,2763,3618,2748,3183,1580,841,20803,2006,"Morro Bay"
"Rockfish greenspotted",0,0,0,0,0,0,50,0,0,0,0,0,50,2006,"Morro Bay"
"Rockfish group bolina",0,0,0,0,0,45,39,0,0,0,1,0,84,2006,"Morro Bay"
"Rockfish group gopher",44,0,0,0,0,45,63,0,0,7,12,0,170,2006,"Morro Bay"
"Rockfish group nearshore",0,0,0,0,20,110,134,0,0,46,0,0,310,2006,"Morro Bay"
"Rockfish group red",13,0,0,0,182,264,206,353,219,127,107,0,1470,2006,"Morro Bay"
"Rockfish group rosefish",0,100,3,0,0,0,323,42,0,1,2,883,1354,2006,"Morro Bay"
"Rockfish group shelf",0,0,0,0,0,20,0,0,21,0,0,0,41,2006,"Morro Bay"
"Rockfish group slope",0,0,0,11816,1473,0,21,0,0,0,0,0,13310,2006,"Morro Bay"
"Rockfish group small",0,0,0,0,0,0,18,0,0,0,0,0,18,2006,"Morro Bay"
"Rockfish kelp",55,34,0,0,52,138,215,20,0,6,1,9,528,2006,"Morro Bay"
"Rockfish olive",6,8,0,0,0,25,34,0,0,2,1,1,77,2006,"Morro Bay"
"Rockfish rosy",0,0,0,0,706,0,0,0,0,0,0,2,708,2006,"Morro Bay"
"Rockfish starry",0,1,0,0,0,3,10,0,0,0,2,0,17,2006,"Morro Bay"
"Rockfish treefish",87,133,0,0,331,260,145,88,143,137,61,50,1434,2006,"Morro Bay"
"Rockfish unspecified",0,0,0,0,20,0,0,0,0,0,0,1,21,2006,"Morro Bay"
"Rockfish vermilion",461,1052,0,0,935,1543,853,434,654,700,981,628,8242,2006,"Morro Bay"
"Rockfish widow",0,0,0,0,0,0,0,0,5,0,8,0,13,2006,"Morro Bay"
"Rockfish yellowtail",0,0,0,0,0,0,35,0,38,74,39,8,193,2006,"Morro Bay"
"Sablefish",1343,1213,1034,8241,7582,3143,799,2029,4851,81641,127176,27329,266379,2006,"Morro Bay"
"Salmon Chinook",0,0,0,0,3509,4302,988,230,2001,108,0,0,11137,2006,"Morro Bay"
"Sanddab",0,0,0,0,0,6,0,0,0,0,0,0,6,2006,"Morro Bay"
"Sardine Pacific",0,0,0,0,0,0,0,0,0,0,115,0,115,2006,"Morro Bay"
"Seabass white",0,0,0,0,0,0,391,197,636,358,4075,21,5678,2006,"Morro Bay"
"Shark Pacific angel",88,0,0,66,80,8,0,53,107,147,83,0,632,2006,"Morro Bay"
"Shark leopard",30,0,0,0,11,114,88,8,0,0,0,8,259,2006,"Morro Bay"
"Shark pelagic thresher",0,0,0,0,0,0,0,0,0,0,127,0,127,2006,"Morro Bay"
"Shark sevengill",111,88,0,0,24,0,0,46,0,0,0,0,269,2006,"Morro Bay"
"Shark shortfin mako",0,0,0,0,0,0,0,78,0,3057,4508,1018,8661,2006,"Morro Bay"
"Shark soupfin",0,22,0,0,0,0,0,0,1712,1538,76,0,3347,2006,"Morro Bay"
"Shark spiny dogfish",31,0,0,0,0,0,0,0,0,0,0,0,31,2006,"Morro Bay"
"Shark thresher",0,0,0,0,4469,0,630,5722,473,0,693,497,12484,2006,"Morro Bay"
"Sheephead California",204,200,0,0,249,69,144,26,83,131,9,31,1146,2006,"Morro Bay"
"Skate unspecified",0,0,0,100,41,0,0,14,0,26,519,256,956,2006,"Morro Bay"
"Sole Dover",15043,0,0,0,3536,6340,0,0,0,0,0,0,24919,2006,"Morro Bay"
"Sole English",0,0,0,0,0,0,362,0,0,1,0,0,363,2006,"Morro Bay"
"Sole petrale",0,56,32,631,0,783,458,0,0,90,56,61,2167,2006,"Morro Bay"
"Sole rock",0,14,0,0,2,2,0,0,0,3,0,0,21,2006,"Morro Bay"
"Sole sand",70,21,6,65,70,180,91,85,27,24,0,0,638,2006,"Morro Bay"
"Sole unspecified",18,0,37,40,16,116,84,76,25,30,0,3,444,2006,"Morro Bay"
"Surfperch barred",241,408,391,604,0,0,16,260,165,184,309,224,2800,2006,"Morro Bay"
"Surfperch black",0,0,0,0,0,3,0,0,0,0,0,0,3,2006,"Morro Bay"
"Surfperch redtail",0,0,0,0,0,0,0,0,0,8,0,0,8,2006,"Morro Bay"
"Surfperch unspecified",917,1979,1671,1269,0,0,0,877,1171,485,830,262,9459,2006,"Morro Bay"
"Swordfish",0,0,0,0,0,0,0,0,0,20630,63198,12726,96554,2006,"Morro Bay"
"Thornyhead longspine",7258,0,0,0,1024,595,461,0,0,0,43,358,9739,2006,"Morro Bay"
"Thornyhead shortspine",2446,0,0,4883,1668,568,180,0,0,0,129,425,10299,2006,"Morro Bay"
"Thornyheads",0,0,0,0,0,0,0,4,0,0,51,0,55,2006,"Morro Bay"
"Tuna albacore",0,0,0,0,0,0,0,140,4394,2911,4288,0,11733,2006,"Morro Bay"
"Tuna bluefin",0,0,0,0,0,0,0,0,0,119,224,55,398,2006,"Morro Bay"
"Tuna skipjack",0,0,0,0,0,0,0,0,0,295,0,0,295,2006,"Morro Bay"
"Turbot",0,0,0,0,0,0,0,36,17,2,2,0,56,2006,"Morro Bay"
"Yellowtail",0,0,0,0,0,0,0,0,334,0,0,0,334,2006,"Morro Bay"
"Crab Dungeness",17318,51159,46441,46720,51457,34178,0,0,0,0,4498,10835,262608,2006,"Morro Bay"
"Crab rock unspecified",713,1470,1602,2444,2991,6868,10304,1385,11908,10914,5265,4872,60736,2006,"Morro Bay"
"Crab spider",17,31,8,10,6,358,0,0,12,0,42,45,528,2006,"Morro Bay"
"Lobster California spiny",0,37,0,0,0,0,0,0,0,0,0,0,37,2006,"Morro Bay"
"Prawn ridgeback",0,0,0,0,0,0,0,0,0,510,0,0,510,2006,"Morro Bay"
"Prawn spot",3203,2430,1776,4071,283,0,0,3095,4176,5746,3099,2283,30163,2006,"Morro Bay"
"Shrimp ocean pink",0,0,0,0,17175,47779,0,0,0,0,0,0,64954,2006,"Morro Bay"
"Sea urchin red",0,0,610,0,0,0,0,0,0,240,0,0,850,2006,"Morro Bay"
"Octopus unspecified",0,0,0,39,0,0,0,0,0,0,0,0,39,2006,"Morro Bay"
"Snail sea",0,0,0,0,0,15,19,0,0,0,0,0,34,2006,"Morro Bay"
"Squid jumbo",0,0,0,0,0,0,0,0,0,53,0,0,53,2006,"Morro Bay"
"Whelk Kellets",0,13,17,50,96,21,173,93,179,87,22,0,750,2006,"Morro Bay"
"Waters Area Total",59469,81486,64981,91185,123512,137558,36702,37451,54268,157935,233580,75467,1153593,2006,"Morro Bay"
"Tuna albacore",0,0,0,0,0,0,0,0,4593,952,1973,0,7518,2006,"Morro Bay"
"Waters Area Total",0,0,0,0,0,0,0,0,4593,952,1973,0,7518,2006,"Morro Bay"
"Grand Total",59469,81486,64981,91185,123512,137558,36702,37451,58861,158887,235553,75467,1161111,2006,"Morro Bay"
"Butterfish Pacific pompano",0,0,0,37,0,0,0,0,0,0,0,0,37,2007,"Morro Bay"
"Cabezon",3109,3477,0,0,6122,2043,2796,2172,4430,1638,1199,803,27789,2007,"Morro Bay"
"Eel monkeyface prickleback",3,4,0,0,11,0,5,9,10,5,0,0,48,2007,"Morro Bay"
"Flounder starry",32,80,58,0,5,16,117,60,112,0,0,4,483,2007,"Morro Bay"
"Flounder unspecified",0,10,0,0,0,0,19,16,0,0,0,0,45,2007,"Morro Bay"
"Greenling kelp",199,332,0,0,490,174,298,0,0,0,0,0,1493,2007,"Morro Bay"
"Grenadier",0,0,0,0,0,0,0,0,0,160,0,0,160,2007,"Morro Bay"
"Hagfishes",5542,2135,20266,5721,5251,5210,0,0,0,0,0,3150,47275,2007,"Morro Bay"
"Halibut California",160,351,86,0,120,161,1820,850,532,0,70,79,4227,2007,"Morro Bay"
"Lingcod",0,0,0,0,4251,2055,2348,2435,3041,1629,2148,6,17912,2007,"Morro Bay"
"Louvar",0,0,0,0,0,0,0,0,57,43,79,0,179,2007,"Morro Bay"
"Mackerel unspecified",0,0,0,0,0,0,0,0,19,5,0,0,24,2007,"Morro Bay"
"Opah",0,0,0,0,0,0,0,0,456,5011,5070,0,10537,2007,"Morro Bay"
"Pomfret Pacific",0,0,0,0,0,0,0,0,0,3,14,0,17,2007,"Morro Bay"
"Ratfish spotted",0,0,0,0,0,0,0,0,0,0,160,0,160,2007,"Morro Bay"
"Rockfish China",7,7,0,0,13,17,12,19,25,34,24,0,157,2007,"Morro Bay"
"Rockfish bank",0,0,9061,0,0,4,0,0,0,310,2171,4282,15827,2007,"Morro Bay"
"Rockfish blackandyellow",615,1124,0,0,1392,1475,2266,2227,2024,1306,1422,474,14325,2007,"Morro Bay"
"Rockfish black",23,26,0,0,12,17,55,104,63,59,244,8,610,2007,"Morro Bay"
"Rockfish blackgill",391,101,1522,7,3019,102,259,221,821,767,293,222,7724,2007,"Morro Bay"
"Rockfish blue",147,116,0,0,545,161,259,226,416,210,43,53,2175,2007,"Morro Bay"
"Rockfish bocaccio",0,0,0,0,8,0,17,20,0,129,17,0,191,2007,"Morro Bay"
"Rockfish bronzespotted",0,0,27,0,0,0,0,0,0,0,0,10,37,2007,"Morro Bay"
"Rockfish brown",3657,2229,0,0,4250,4164,3550,5356,5602,2790,6018,1143,38758,2007,"Morro Bay"
"Rockfish chilipepper",0,0,0,0,0,0,377,0,0,195,18,1354,1944,2007,"Morro Bay"
"Rockfish copper",77,124,0,0,107,112,90,138,231,80,144,43,1144,2007,"Morro Bay"
"Rockfish darkblotched",0,0,0,0,0,0,0,267,0,0,0,0,267,2007,"Morro Bay"
"Rockfish flag",0,0,0,0,0,0,0,0,4,1,0,0,5,2007,"Morro Bay"
"Rockfish gopher",1361,2449,0,0,2156,2891,2253,2176,3949,2336,2751,1305,23628,2007,"Morro Bay"
"Rockfish grass",814,551,0,0,2604,2609,3655,4960,4525,1767,1176,371,23031,2007,"Morro Bay"
"Rockfish greenstriped",0,0,0,0,0,0,0,0,0,15,0,0,15,2007,"Morro Bay"
"Rockfish group blackblue",0,0,0,0,3,0,0,0,0,0,0,0,3,2007,"Morro Bay"
"Rockfish group bolina",0,0,0,0,359,6,0,0,32,0,0,45,442,2007,"Morro Bay"
"Rockfish group gopher",0,2,0,0,789,0,0,0,0,0,0,0,791,2007,"Morro Bay"
"Rockfish group red",5,111,0,0,188,103,58,121,51,35,20,17,706,2007,"Morro Bay"
"Rockfish group rosefish",978,0,63,0,0,0,0,0,0,93,661,72,1867,2007,"Morro Bay"
"Rockfish group slope",0,0,0,0,6,0,0,0,0,0,0,0,6,2007,"Morro Bay"
"Rockfish kelp",31,93,0,0,54,44,34,33,36,7,29,8,368,2007,"Morro Bay"
"Rockfish olive",3,4,0,0,6,7,1,9,1,1,14,3,49,2007,"Morro Bay"
"Rockfish redbanded",0,0,0,0,0,6,0,0,0,0,0,0,6,2007,"Morro Bay"
"Rockfish rosy",0,0,0,0,0,0,0,11,0,0,0,0,11,2007,"Morro Bay"
"Rockfish speckled",0,0,0,0,0,0,0,0,0,0,0,2,2,2007,"Morro Bay"
"Rockfish splitnose",0,0,5,0,0,0,0,0,0,0,1059,300,1364,2007,"Morro Bay"
"Rockfish starry",0,2,0,0,7,0,0,6,8,16,0,2,41,2007,"Morro Bay"
"Rockfish treefish",100,208,0,0,192,217,139,303,348,196,156,53,1911,2007,"Morro Bay"
"Rockfish unspecified",0,0,0,0,0,6,0,0,9,0,0,0,15,2007,"Morro Bay"
"Rockfish vermilion",904,854,0,0,1576,623,376,739,901,1128,441,217,7757,2007,"Morro Bay"
"Rockfish widow",0,0,0,0,90,0,0,0,0,0,0,0,90,2007,"Morro Bay"
"Rockfish yellowtail",1,0,0,0,6,0,0,63,23,60,2,9,164,2007,"Morro Bay"
"Sablefish",17420,6566,9176,4417,3959,15043,9763,18430,47321,52329,45608,28877,258910,2007,"Morro Bay"
"Salmon Chinook",0,0,0,0,3472,1596,2583,3717,777,0,0,0,12144,2007,"Morro Bay"
"Salmon",0,0,0,0,2688,20,68,0,59,0,0,0,2834,2007,"Morro Bay"
"Sanddab",0,0,0,0,2,0,3,0,0,0,0,0,5,2007,"Morro Bay"
"Seabass white",0,1214,0,0,0,0,43,0,0,0,0,0,1257,2007,"Morro Bay"
"Shark Pacific angel",55,37,0,0,0,0,26,13,153,0,0,13,297,2007,"Morro Bay"
"Shark leopard",0,0,0,0,27,6,0,0,20,0,12,0,65,2007,"Morro Bay"
"Shark sevengill",0,0,0,0,26,0,0,0,0,0,0,0,26,2007,"Morro Bay"
"Shark shortfin mako",0,0,0,0,0,0,0,0,0,2749,1452,0,4201,2007,"Morro Bay"
"Shark soupfin",0,371,0,0,0,0,0,0,0,0,39,26,436,2007,"Morro Bay"
"Shark thresher",0,0,0,0,0,0,2652,25,0,2757,4679,0,10113,2007,"Morro Bay"
"Shark unspecified",0,0,15,0,0,0,0,0,0,0,0,0,15,2007,"Morro Bay"
"Sheephead California",82,89,0,0,69,25,20,17,31,0,0,0,331,2007,"Morro Bay"
"Skate unspecified",25,0,0,0,0,0,4,8,0,0,45,32,114,2007,"Morro Bay"
"Sole Dover",0,0,0,0,0,0,0,0,1,1443,1051,1745,4240,2007,"Morro Bay"
"Sole English",0,0,45,0,0,0,0,0,0,0,0,0,45,2007,"Morro Bay"
"Sole petrale",32,0,0,0,0,0,0,0,0,5488,11434,5883,22837,2007,"Morro Bay"
"Sole rex",3,0,0,0,0,0,0,0,0,143,477,1070,1693,2007,"Morro Bay"
"Sole rock",0,2,0,0,0,0,0,0,0,0,0,0,2,2007,"Morro Bay"
"Sole sand",4,11,0,0,4,2,6,0,0,0,0,0,26,2007,"Morro Bay"
"Sole unspecified",0,0,0,0,0,9,10,7,53,0,2,0,81,2007,"Morro Bay"
"Surfperch barred",555,99,0,0,0,0,0,43,0,0,0,24,720,2007,"Morro Bay"
"Surfperch calico",0,3,0,0,0,0,0,0,0,0,0,0,3,2007,"Morro Bay"
"Surfperch unspecified",209,413,588,95,0,0,0,349,345,271,572,123,2963,2007,"Morro Bay"
"Swordfish",0,0,0,0,0,0,0,0,770,51716,89284,0,141769,2007,"Morro Bay"
"Thornyhead longspine",335,0,0,0,0,0,252,0,0,1494,770,215,3066,2007,"Morro Bay"
"Thornyhead shortspine",408,0,0,0,0,0,26,0,0,636,610,7,1687,2007,"Morro Bay"
"Tuna albacore",0,0,0,0,0,41,166,1699,14703,7506,2151,0,26266,2007,"Morro Bay"
"Tuna bluefin",0,0,0,0,0,0,0,0,0,369,1213,0,1582,2007,"Morro Bay"
"Tuna skipjack black",0,0,0,0,0,0,0,0,0,284,0,0,284,2007,"Morro Bay"
"Tuna skipjack",0,0,0,0,0,0,0,0,0,95,0,0,95,2007,"Morro Bay"
"Tuna yellowfin",0,0,0,0,0,0,0,284,0,0,0,0,284,2007,"Morro Bay"
"Turbot",0,20,0,0,0,0,59,28,21,0,0,9,137,2007,"Morro Bay"
"Whitefish ocean",0,0,0,0,0,0,0,0,0,1,0,0,1,2007,"Morro Bay"
"Whiting Pacific",0,0,0,0,0,0,0,0,0,342,820,0,1162,2007,"Morro Bay"
"Yellowtail",0,11,0,0,0,0,0,0,7,0,0,0,18,2007,"Morro Bay"
"Crab Dungeness",11201,15450,4737,16052,13183,6219,0,0,0,0,0,58,66900,2007,"Morro Bay"
"Crab box",0,0,0,3,0,0,0,0,0,0,0,0,3,2007,"Morro Bay"
"Crab brown rock",0,0,0,0,0,0,0,0,0,0,0,10,10,2007,"Morro Bay"
"Crab rock unspecified",7026,1149,6551,5328,8157,4454,4261,7206,9492,3042,2113,0,58789,2007,"Morro Bay"
"Crab spider",87,132,8,0,0,5,0,10,0,0,156,0,398,2007,"Morro Bay"
"Prawn ridgeback",0,0,0,950,0,0,0,0,0,0,0,0,950,2007,"Morro Bay"
"Prawn spot",2801,1055,1400,1110,0,193,0,1084,879,686,1628,917,11752,2007,"Morro Bay"
"Sea urchin red",0,0,1660,0,0,0,0,2180,0,0,0,0,3840,2007,"Morro Bay"
"Squid jumbo",128,0,0,0,0,0,0,0,0,115,5,0,248,2007,"Morro Bay"
"Squid market",0,0,0,0,8,0,0,0,0,0,0,0,8,2007,"Morro Bay"
"Whelk Kellets",0,0,33,0,5,11,15,150,0,0,798,0,1012,2007,"Morro Bay"
"Waters Area Total",58527,41009,55300,33721,65228,49843,40756,57791,102353,151494,190360,53041,899434,2007,"Morro Bay"
"Tuna albacore",0,0,0,0,0,0,0,0,1560,0,0,0,1560,2007,"Morro Bay"
"Waters Area Total",0,0,0,0,0,0,0,0,1560,0,0,0,1560,2007,"Morro Bay"
"Tuna albacore",0,0,0,0,0,0,0,0,8817,0,0,0,8817,2007,"Morro Bay"
